Stazioni;Data;T-MIN;T-MAX
Canino rlazio;20/02/2020;3,9;16,0
Canino rlazio;21/02/2020;1,3;18,1
Canino rlazio;22/02/2020;4,4;17,9
Canino rlazio;23/02/2020;3,1;17,4
Canino rlazio;24/02/2020;4,9;20,3
Canino rlazio;25/02/2020;9,1;16,3
Canino rlazio;26/02/2020;1,3;15,8
Canino rlazio;27/02/2020;0,9;14,6
Canino rlazio;28/02/2020;6,8;15,6
Canino rlazio;29/02/2020;2,9;14,7
Carpineto Romano;01/02/2020;7,5;10,8
Carpineto Romano;02/02/2020;7,4;15,2
Carpineto Romano;03/02/2020;6,2;16,7
Carpineto Romano;04/02/2020;4,1;15,5
Carpineto Romano;05/02/2020;1,8;9,2
Carpineto Romano;06/02/2020;-0,6;10,2
Carpineto Romano;07/02/2020;0,3;12,4
Carpineto Romano;08/02/2020;2,4;14,1
Carpineto Romano;09/02/2020;2,4;11,2
Carpineto Romano;10/02/2020;5,9;10,5
Carpineto Romano;11/02/2020;7,7;16,9
Carpineto Romano;12/02/2020;5,6;15,5
Carpineto Romano;13/02/2020;3,3;12,5
Carpineto Romano;14/02/2020;5,0;14,3
Carpineto Romano;15/02/2020;3,9;14,8
Carpineto Romano;16/02/2020;3,7;16,1
Carpineto Romano;17/02/2020;4,7;15,7
Carpineto Romano;18/02/2020;3,9;13,4
Carpineto Romano;19/02/2020;3,9;11,4
Carpineto Romano;20/02/2020;2,6;14,2
Carpineto Romano;21/02/2020;2,8;15,1
Carpineto Romano;22/02/2020;3,7;15,0
Carpineto Romano;23/02/2020;5,0;18,1
Carpineto Romano;24/02/2020;3,8;16,6
Carpineto Romano;25/02/2020;5,2;15,9
Carpineto Romano;26/02/2020;2,0;12,5
Carpineto Romano;27/02/2020;-0,4;10,9
Carpineto Romano;28/02/2020;5,2;16,2
Carpineto Romano;29/02/2020;3,4;12,8
Castello Vici;01/02/2020;8,7;10,3
Castello Vici;02/02/2020;8,4;12,8
Castello Vici;03/02/2020;8,2;13,2
Castello Vici;04/02/2020;4,2;14,9
Castello Vici;05/02/2020;3,8;11,2
Castello Vici;06/02/2020;3,5;10,3
Castello Vici;07/02/2020;2,2;11,9
Castello Vici;08/02/2020;2,3;13,5
Castello Vici;09/02/2020;1,8;12,0
Castello Vici;10/02/2020;7,5;11,4
Castello Vici;11/02/2020;7,9;14,4
Castello Vici;12/02/2020;5,4;15,3
Castello Vici;13/02/2020;4,2;12,8
Castello Vici;14/02/2020;8,8;16,0
Castello Vici;15/02/2020;5,5;16,6
Castello Vici;16/02/2020;3,2;14,6
Castello Vici;17/02/2020;0,7;13,0
Castello Vici;18/02/2020;4,8;13,6
Castello Vici;19/02/2020;2,6;7,9
Castello Vici;20/02/2020;5,5;14,6
Castello Vici;21/02/2020;3,2;13,5
Castello Vici;22/02/2020;5,3;13,8
Castello Vici;23/02/2020;5,3;13,7
Castello Vici;24/02/2020;8,3;14,4
Castello Vici;25/02/2020;7,9;14,3
Castello Vici;26/02/2020;2,8;13,2
Castello Vici;27/02/2020;1,5;11,0
Castello Vici;28/02/2020;6,5;14,1
Castello Vici;29/02/2020;3,1;13,0
Ceccano rlazio;01/02/2020;9,2;14,6
Ceccano rlazio;02/02/2020;8,6;20,0
Ceccano rlazio;03/02/2020;6,2;21,5
Ceccano rlazio;04/02/2020;8,5;20,3
Ceccano rlazio;05/02/2020;5,5;16,0
Ceccano rlazio;06/02/2020;-2,0;15,2
Ceccano rlazio;07/02/2020;-6,0;18,5
Ceccano rlazio;08/02/2020;-5,2;20,3
Ceccano rlazio;09/02/2020;-3,3;20,0
Ceccano rlazio;10/02/2020;9,7;14,3
Ceccano rlazio;11/02/2020;9,9;21,9
Ceccano rlazio;12/02/2020;4,0;23,6
Ceccano rlazio;13/02/2020;0,6;20,0
Ceccano rlazio;14/02/2020;4,4;22,0
Ceccano rlazio;15/02/2020;-1,7;23,2
Ceccano rlazio;16/02/2020;-1,4;22,7
Ceccano rlazio;17/02/2020;-1,4;21,8
Ceccano rlazio;18/02/2020;0,7;21,8
Ceccano rlazio;19/02/2020;4,2;18,5
Ceccano rlazio;20/02/2020;1,0;21,3
Ceccano rlazio;21/02/2020;-2,1;21,2
Ceccano rlazio;22/02/2020;-0,8;22,5
Ceccano rlazio;23/02/2020;1,5;23,0
Ceccano rlazio;24/02/2020;7,4;22,0
Ceccano rlazio;25/02/2020;6,0;22,8
Ceccano rlazio;26/02/2020;5,1;21,3
Ceccano rlazio;27/02/2020;3,2;17,8
Ceccano rlazio;28/02/2020;2,1;22,9
Ceccano rlazio;29/02/2020;-1,8;19,9
Cecchina;01/02/2020;10,7;13,8
Cecchina;02/02/2020;11,0;16,3
Cecchina;03/02/2020;10,0;18,6
Cecchina;04/02/2020;6,2;17,7
Cecchina;05/02/2020;3,8;12,0
Cecchina;06/02/2020;3,8;12,6
Cecchina;07/02/2020;4,4;13,0
Cecchina;08/02/2020;5,0;15,3
Cecchina;09/02/2020;6,2;14,3
Cecchina;10/02/2020;9,5;12,2
Cecchina;11/02/2020;10,3;18,2
Cecchina;12/02/2020;7,9;16,0
Cecchina;13/02/2020;8,1;14,4
Cecchina;14/02/2020;10,0;16,4
Cecchina;15/02/2020;7,7;16,6
Cecchina;16/02/2020;6,4;16,5
Cecchina;17/02/2020;6,2;16,8
Cecchina;18/02/2020;7,6;15,5
Cecchina;19/02/2020;7,7;13,2
Cecchina;20/02/2020;6,1;15,9
Cecchina;21/02/2020;6,3;15,4
Cecchina;22/02/2020;7,6;15,7
Cecchina;23/02/2020;7,5;16,3
Cecchina;24/02/2020;10,4;16,5
Cecchina;25/02/2020;9,9;16,3
Cecchina;26/02/2020;4,5;16,0
Cecchina;27/02/2020;3,1;13,2
Cecchina;28/02/2020;9,4;15,8
Cecchina;29/02/2020;8,2;14,5
Cervaro;01/02/2020;8,6;12,0
Cervaro;02/02/2020;9,0;15,2
Cervaro;03/02/2020;10,1;16,9
Cervaro;04/02/2020;7,8;16,3
Cervaro;05/02/2020;2,3;10,6
Cervaro;06/02/2020;2,3;9,8
Cervaro;07/02/2020;-0,1;13,3
Cervaro;08/02/2020;1,5;14,5
Cervaro;09/02/2020;2,8;14,2
Cervaro;10/02/2020;7,5;10,6
Cervaro;11/02/2020;10,3;15,5
Cervaro;12/02/2020;8,2;16,8
Cervaro;13/02/2020;7,5;15,4
Cervaro;14/02/2020;8,6;17,4
Cervaro;15/02/2020;7,1;17,2
Cervaro;16/02/2020;4,5;17,0
Cervaro;17/02/2020;4,2;15,6
Cervaro;18/02/2020;5,0;16,0
Cervaro;19/02/2020;5,6;15,2
Cervaro;20/02/2020;4,0;15,9
Cervaro;21/02/2020;3,5;16,0
Cervaro;22/02/2020;6,2;17,0
Cervaro;23/02/2020;4,8;16,5
Cervaro;24/02/2020;7,1;16,9
Cervaro;25/02/2020;9,4;16,5
Cervaro;26/02/2020;4,1;16,5
Cervaro;27/02/2020;2,5;14,0
Cervaro;28/02/2020;6,7;17,1
Cervaro;29/02/2020;4,3;15,1
Cimino;01/02/2020;6,7;10,3
Cimino;02/02/2020;6,9;11,8
Cimino;03/02/2020;7,9;14,4
Cimino;04/02/2020;0,4;13,1
Cimino;05/02/2020;-1,5;6,7
Cimino;06/02/2020;-2,5;4,8
Cimino;07/02/2020;-1,1;8,2
Cimino;08/02/2020;1,0;9,1
Cimino;09/02/2020;1,4;8,9
Cimino;10/02/2020;5,7;8,6
Cimino;11/02/2020;6,7;13,4
Cimino;12/02/2020;3,7;11,8
Cimino;13/02/2020;2,9;8,5
Cimino;14/02/2020;2,7;11,0
Cimino;15/02/2020;2,1;10,5
Cimino;16/02/2020;3,0;11,8
Cimino;17/02/2020;4,7;11,8
Cimino;18/02/2020;2,7;11,8
Cimino;19/02/2020;2,6;10,3
Cimino;20/02/2020;-0,4;8,6
Cimino;21/02/2020;2,1;10,1
Cimino;22/02/2020;2,3;11,7
Cimino;23/02/2020;5,4;13,3
Cimino;24/02/2020;4,9;14,0
Cimino;25/02/2020;6,0;11,9
Cimino;26/02/2020;-0,1;10,4
Cimino;27/02/2020;-1,5;7,7
Cimino;28/02/2020;1,5;9,3
Cimino;29/02/2020;1,3;10,3
Cisterna di Latina;01/02/2020;9,1;14,1
Cisterna di Latina;02/02/2020;9,8;16,0
Cisterna di Latina;03/02/2020;8,0;17,9
Cisterna di Latina;04/02/2020;7,6;17,6
Cisterna di Latina;05/02/2020;4,9;12,6
Cisterna di Latina;06/02/2020;3,6;14,0
Cisterna di Latina;07/02/2020;1,8;14,4
Cisterna di Latina;08/02/2020;1,5;14,6
Cisterna di Latina;09/02/2020;3,2;14,7
Cisterna di Latina;10/02/2020;7,7;12,3
Cisterna di Latina;11/02/2020;9,0;17,5
Cisterna di Latina;12/02/2020;5,5;17,8
Cisterna di Latina;13/02/2020;5,1;15,3
Cisterna di Latina;14/02/2020;9,3;17,6
Cisterna di Latina;15/02/2020;4,9;16,9
Cisterna di Latina;16/02/2020;4,7;17,0
Cisterna di Latina;17/02/2020;4,4;15,8
Cisterna di Latina;18/02/2020;4,5;13,8
Cisterna di Latina;19/02/2020;5,7;13,6
Cisterna di Latina;20/02/2020;4,3;15,9
Cisterna di Latina;21/02/2020;4,0;17,0
Cisterna di Latina;22/02/2020;5,6;16,6
Cisterna di Latina;23/02/2020;4,3;17,7
Cisterna di Latina;24/02/2020;10,7;16,5
Cisterna di Latina;25/02/2020;8,3;16,1
Cisterna di Latina;26/02/2020;4,7;16,5
Cisterna di Latina;27/02/2020;2,2;14,1
Cisterna di Latina;28/02/2020;4,4;17,7
Cisterna di Latina;29/02/2020;3,9;15,2
Cittaducale;01/02/2020;7,3;11,4
Cittaducale;02/02/2020;8,4;17,1
Cittaducale;03/02/2020;6,2;17,8
Cittaducale;04/02/2020;1,5;15,4
Cittaducale;05/02/2020;0,0;9,7
Cittaducale;06/02/2020;-1,4;8,9
Cittaducale;07/02/2020;-4,6;13,5
Cittaducale;08/02/2020;-4,4;15,2
Cittaducale;09/02/2020;-2,6;14,9
Cittaducale;10/02/2020;5,8;10,0
Cittaducale;11/02/2020;5,3;18,7
Cittaducale;12/02/2020;1,5;16,9
Cittaducale;13/02/2020;-0,1;15,7
Cittaducale;14/02/2020;6,4;15,1
Cittaducale;15/02/2020;0,1;16,3
Cittaducale;16/02/2020;-1,3;17,4
Cittaducale;17/02/2020;-0,1;18,1
Cittaducale;18/02/2020;-1,4;17,2
Cittaducale;19/02/2020;1,0;14,5
Cittaducale;20/02/2020;0,4;16,7
Cittaducale;21/02/2020;-1,9;15,8
Cittaducale;22/02/2020;3,6;17,0
Cittaducale;23/02/2020;0,1;19,0
Cittaducale;24/02/2020;0,4;19,5
Cittaducale;25/02/2020;4,6;17,4
Cittaducale;26/02/2020;0,2;13,2
Cittaducale;27/02/2020;-2,5;12,6
Cittaducale;28/02/2020;5,3;15,1
Cittaducale;29/02/2020;-1,1;14,5
Cittareale;01/02/2020;5,3;9,7
Cittareale;02/02/2020;2,6;13,0
Cittareale;03/02/2020;1,4;14,6
Cittareale;04/02/2020;-0,3;15,0
Cittareale;05/02/2020;-1,4;5,1
Cittareale;06/02/2020;-6,8;4,1
Cittareale;07/02/2020;-10,2;11,7
Cittareale;08/02/2020;-9,0;13,1
Cittareale;09/02/2020;-7,3;10,8
Cittareale;10/02/2020;1,4;9,4
Cittareale;11/02/2020;1,1;15,4
Cittareale;12/02/2020;-3,9;14,9
Cittareale;13/02/2020;-5,8;12,8
Cittareale;14/02/2020;-1,9;12,2
Cittareale;15/02/2020;-5,4;13,7
Cittareale;16/02/2020;-6,3;15,9
Cittareale;17/02/2020;-5,3;15,2
Cittareale;18/02/2020;-4,9;17,1
Cittareale;19/02/2020;-3,2;11,2
Cittareale;20/02/2020;-4,4;10,0
Cittareale;21/02/2020;-7,3;13,2
Cittareale;22/02/2020;-5,7;15,8
Cittareale;23/02/2020;-4,4;17,3
Cittareale;24/02/2020;-3,3;20,5
Cittareale;25/02/2020;0,3;13,5
Cittareale;26/02/2020;-0,2;9,5
Cittareale;27/02/2020;-4,9;8,7
Cittareale;28/02/2020;-4,3;11,3
Cittareale;29/02/2020;-6,6;11,2
Civitavecchia;01/02/2020;12,7;15,5
Civitavecchia;02/02/2020;14,0;17,1
Civitavecchia;03/02/2020;12,0;16,8
Civitavecchia;04/02/2020;10,0;18,9
Civitavecchia;05/02/2020;4,1;14,6
Civitavecchia;06/02/2020;5,9;12,7
Civitavecchia;07/02/2020;3,0;13,7
Civitavecchia;08/02/2020;5,0;14,2
Civitavecchia;09/02/2020;10,0;14,5
Civitavecchia;10/02/2020;12,6;15,2
Civitavecchia;11/02/2020;10,9;18,7
Civitavecchia;12/02/2020;8,7;16,5
Civitavecchia;13/02/2020;7,7;15,0
Civitavecchia;14/02/2020;9,0;19,3
Civitavecchia;15/02/2020;9,6;16,6
Civitavecchia;16/02/2020;7,7;16,7
Civitavecchia;17/02/2020;8,2;14,2
Civitavecchia;18/02/2020;10,1;16,0
Civitavecchia;19/02/2020;8,4;15,6
Civitavecchia;20/02/2020;7,4;16,2
Civitavecchia;21/02/2020;6,5;16,7
Civitavecchia;22/02/2020;7,3;16,9
Civitavecchia;23/02/2020;7,6;16,4
Civitavecchia;24/02/2020;11,2;16,7
Civitavecchia;25/02/2020;13,5;15,4
Civitavecchia;26/02/2020;7,7;16,9
Civitavecchia;27/02/2020;5,1;14,7
Civitavecchia;28/02/2020;9,1;17,0
Civitavecchia;29/02/2020;8,5;14,9
Civitella Cesi;01/02/2020;9,9;13,6
Civitella Cesi;02/02/2020;10,8;17,0
Civitella Cesi;03/02/2020;7,9;19,5
Civitella Cesi;04/02/2020;7,1;19,1
Civitella Cesi;05/02/2020;-0,1;12,4
Civitella Cesi;06/02/2020;0,1;11,9
Civitella Cesi;07/02/2020;-1,6;14,8
Civitella Cesi;08/02/2020;-0,7;15,8
Civitella Cesi;09/02/2020;2,2;14,8
Civitella Cesi;10/02/2020;9,7;13,0
Civitella Cesi;11/02/2020;7,3;20,4
Civitella Cesi;12/02/2020;5,1;18,6
Civitella Cesi;13/02/2020;5,0;15,6
Civitella Cesi;14/02/2020;5,3;17,8
Civitella Cesi;15/02/2020;2,2;18,2
Civitella Cesi;16/02/2020;3,3;18,5
Civitella Cesi;17/02/2020;3,2;18,8
Civitella Cesi;18/02/2020;5,8;20,1
Civitella Cesi;19/02/2020;4,6;17,7
Civitella Cesi;20/02/2020;2,8;15,7
Civitella Cesi;21/02/2020;2,3;17,7
Civitella Cesi;22/02/2020;3,6;17,3
Civitella Cesi;23/02/2020;4,1;17,3
Civitella Cesi;24/02/2020;6,5;20,0
Civitella Cesi;25/02/2020;10,3;16,6
Civitella Cesi;26/02/2020;1,6;17,3
Civitella Cesi;27/02/2020;-0,8;15,3
Civitella Cesi;28/02/2020;3,4;15,7
Civitella Cesi;29/02/2020;2,4;15,0
Collalto Sabino;01/02/2020;6,2;8,1
Collalto Sabino;02/02/2020;7,1;10,1
Collalto Sabino;03/02/2020;6,8;13,7
Collalto Sabino;04/02/2020;0,7;11,9
Collalto Sabino;05/02/2020;-1,4;4,7
Collalto Sabino;06/02/2020;-2,0;4,3
Collalto Sabino;07/02/2020;-0,4;9,6
Collalto Sabino;08/02/2020;3,5;11,4
Collalto Sabino;09/02/2020;3,7;9,2
Collalto Sabino;10/02/2020;3,8;8,1
Collalto Sabino;11/02/2020;7,0;14,1
Collalto Sabino;12/02/2020;5,7;13,2
Collalto Sabino;13/02/2020;4,4;9,9
Collalto Sabino;14/02/2020;4,0;10,4
Collalto Sabino;15/02/2020;3,8;11,9
Collalto Sabino;16/02/2020;4,5;13,6
Collalto Sabino;17/02/2020;5,4;13,8
Collalto Sabino;18/02/2020;5,1;13,0
Collalto Sabino;19/02/2020;2,8;10,2
Collalto Sabino;20/02/2020;1,5;9,7
Collalto Sabino;21/02/2020;4,1;11,2
Collalto Sabino;22/02/2020;3,0;11,7
Collalto Sabino;23/02/2020;5,4;14,7
Collalto Sabino;24/02/2020;7,3;16,5
Collalto Sabino;25/02/2020;4,8;12,5
Collalto Sabino;26/02/2020;-1,3;8,8
Collalto Sabino;27/02/2020;-2,1;7,6
Collalto Sabino;28/02/2020;3,0;9,8
Collalto Sabino;29/02/2020;2,9;9,8
Colle San Magno;01/02/2020;8,0;12,3
Colle San Magno;02/02/2020;8,3;15,1
Colle San Magno;03/02/2020;6,5;16,3
Colle San Magno;04/02/2020;5,1;15,0
Colle San Magno;05/02/2020;0,5;9,3
Colle San Magno;06/02/2020;-1,9;9,1
Colle San Magno;07/02/2020;-2,5;11,9
Colle San Magno;08/02/2020;-0,7;13,5
Colle San Magno;09/02/2020;-0,3;12,8
Colle San Magno;10/02/2020;6,3;9,7
Colle San Magno;11/02/2020;7,7;15,2
Colle San Magno;12/02/2020;3,2;15,4
Colle San Magno;13/02/2020;2,3;14,1
Colle San Magno;14/02/2020;4,6;17,2
Colle San Magno;15/02/2020;0,8;15,2
Colle San Magno;16/02/2020;1,0;15,5
Colle San Magno;17/02/2020;2,0;14,7
Colle San Magno;18/02/2020;1,7;15,0
Colle San Magno;19/02/2020;2,7;12,5
Colle San Magno;20/02/2020;1,5;14,4
Colle San Magno;21/02/2020;0,4;14,6
Colle San Magno;22/02/2020;0,8;15,5
Colle San Magno;23/02/2020;2,7;16,8
Colle San Magno;24/02/2020;4,2;15,9
Colle San Magno;25/02/2020;3,7;16,5
Colle San Magno;26/02/2020;2,4;14,6
Colle San Magno;27/02/2020;-2,1;12,0
Colle San Magno;28/02/2020;2,2;16,3
Colle San Magno;29/02/2020;0,1;13,9
Colle la Croce;01/02/2020;5,5;8,7
Colle la Croce;02/02/2020;5,3;11,5
Colle la Croce;03/02/2020;4,7;12,6
Colle la Croce;04/02/2020;-2,3;11,5
Colle la Croce;05/02/2020;-3,2;1,7
Colle la Croce;06/02/2020;-3,9;2,9
Colle la Croce;07/02/2020;-2,8;8,2
Colle la Croce;08/02/2020;-0,6;9,3
Colle la Croce;09/02/2020;-0,1;9,2
Colle la Croce;10/02/2020;3,5;8,1
Colle la Croce;11/02/2020;5,7;11,8
Colle la Croce;12/02/2020;2,5;10,7
Colle la Croce;13/02/2020;1,0;11,4
Colle la Croce;14/02/2020;1,8;8,4
Colle la Croce;15/02/2020;2,4;11,2
Colle la Croce;16/02/2020;1,3;13,2
Colle la Croce;17/02/2020;2,7;13,6
Colle la Croce;18/02/2020;1,9;12,8
Colle la Croce;19/02/2020;1,6;8,2
Colle la Croce;20/02/2020;-0,4;9,4
Colle la Croce;21/02/2020;0,0;10,2
Colle la Croce;22/02/2020;1,3;12,4
Colle la Croce;23/02/2020;4,2;13,8
Colle la Croce;24/02/2020;5,0;18,4
Colle la Croce;25/02/2020;2,6;12,1
Colle la Croce;26/02/2020;-2,4;7,3
Colle la Croce;27/02/2020;-3,4;5,6
Colle la Croce;28/02/2020;0,5;7,9
Colle la Croce;29/02/2020;-1,2;9,2
Collegio Romano;01/02/2020;11,5;14,8
Collegio Romano;02/02/2020;12,8;17,8
Collegio Romano;03/02/2020;11,2;21,7
Collegio Romano;04/02/2020;8,6;20,3
Collegio Romano;05/02/2020;6,4;14,3
Collegio Romano;06/02/2020;6,1;14,0
Collegio Romano;07/02/2020;2,2;17,7
Collegio Romano;08/02/2020;1,4;18,8
Collegio Romano;09/02/2020;2,6;16,6
Collegio Romano;10/02/2020;10,6;14,6
Collegio Romano;11/02/2020;11,9;21,3
Collegio Romano;12/02/2020;9,0;20,2
Collegio Romano;13/02/2020;5,6;16,9
Collegio Romano;14/02/2020;11,1;18,7
Collegio Romano;15/02/2020;6,9;21,0
Collegio Romano;16/02/2020;5,2;21,2
Collegio Romano;17/02/2020;7,1;20,5
Collegio Romano;18/02/2020;6,9;18,6
Collegio Romano;19/02/2020;8,9;16,2
Collegio Romano;20/02/2020;5,7;18,7
Collegio Romano;21/02/2020;3,4;20,0
Collegio Romano;22/02/2020;5,9;19,6
Collegio Romano;23/02/2020;6,8;19,9
Collegio Romano;24/02/2020;11,1;21,2
Collegio Romano;25/02/2020;11,8;18,9
Collegio Romano;26/02/2020;7,7;19,4
Collegio Romano;27/02/2020;4,6;16,2
Collegio Romano;28/02/2020;9,9;17,9
Collegio Romano;29/02/2020;5,0;17,4
Colli sul Velino;01/02/2020;7,7;10,7
Colli sul Velino;02/02/2020;8,5;16,7
Colli sul Velino;03/02/2020;7,7;17,6
Colli sul Velino;04/02/2020;2,0;16,1
Colli sul Velino;05/02/2020;0,8;9,1
Colli sul Velino;06/02/2020;-0,7;9,4
Colli sul Velino;07/02/2020;-4,8;12,6
Colli sul Velino;08/02/2020;-4,9;14,0
Colli sul Velino;09/02/2020;-2,8;14,1
Colli sul Velino;10/02/2020;6,1;10,7
Colli sul Velino;11/02/2020;7,6;18,2
Colli sul Velino;12/02/2020;2,6;15,7
Colli sul Velino;13/02/2020;-0,3;14,7
Colli sul Velino;14/02/2020;5,9;14,4
Colli sul Velino;15/02/2020;0,6;14,9
Colli sul Velino;16/02/2020;-1,2;15,5
Colli sul Velino;17/02/2020;-0,5;18,0
Colli sul Velino;18/02/2020;0,2;14,8
Colli sul Velino;19/02/2020;3,6;12,8
Colli sul Velino;20/02/2020;2,3;16,1
Colli sul Velino;21/02/2020;-2,0;14,5
Colli sul Velino;22/02/2020;1,6;15,0
Colli sul Velino;23/02/2020;0,5;16,6
Colli sul Velino;24/02/2020;3,9;18,4
Colli sul Velino;25/02/2020;6,1;16,9
Colli sul Velino;26/02/2020;2,1;13,0
Colli sul Velino;27/02/2020;-0,4;13,5
Colli sul Velino;28/02/2020;4,2;13,4
Colli sul Velino;29/02/2020;-0,7;15,1
Configni;01/02/2020;9,0;10,6
Configni;02/02/2020;9,8;12,8
Configni;03/02/2020;9,3;15,6
Configni;04/02/2020;3,2;14,1
Configni;05/02/2020;1,6;9,3
Configni;06/02/2020;1,9;8,5
Configni;07/02/2020;-0,4;10,6
Configni;08/02/2020;0,5;13,7
Configni;09/02/2020;3,0;11,5
Configni;10/02/2020;7,2;10,9
Configni;11/02/2020;8,2;17,0
Configni;12/02/2020;4,6;15,1
Configni;13/02/2020;3,9;12,5
Configni;14/02/2020;7,2;13,8
Configni;15/02/2020;4,0;13,7
Configni;16/02/2020;3,6;15,3
Configni;17/02/2020;5,7;14,5
Configni;18/02/2020;4,6;14,7
Configni;19/02/2020;6,0;12,7
Configni;20/02/2020;4,2;13,1
Configni;21/02/2020;2,8;13,6
Configni;22/02/2020;4,6;14,9
Configni;23/02/2020;5,7;16,3
Configni;24/02/2020;6,5;16,3
Configni;25/02/2020;7,6;14,4
Configni;26/02/2020;1,5;12,9
Configni;27/02/2020;0,7;10,9
Configni;28/02/2020;6,5;12,6
Configni;29/02/2020;4,2;12,4
Corchiano;01/02/2020;9,2;11,5
Corchiano;02/02/2020;8,5;16,0
Corchiano;03/02/2020;5,4;17,6
Corchiano;04/02/2020;4,2;17,9
Corchiano;05/02/2020;2,3;12,4
Corchiano;06/02/2020;-0,5;11,0
Corchiano;07/02/2020;-1,9;14,1
Corchiano;08/02/2020;-2,7;14,4
Corchiano;09/02/2020;-3,3;14,8
Corchiano;10/02/2020;8,4;11,6
Corchiano;11/02/2020;5,1;18,1
Corchiano;12/02/2020;1,7;17,3
Corchiano;13/02/2020;-1,1;14,9
Corchiano;14/02/2020;5,0;17,7
Corchiano;15/02/2020;2,2;17,0
Corchiano;16/02/2020;-0,8;17,5
Corchiano;17/02/2020;0,2;16,5
Corchiano;18/02/2020;1,6;17,0
Corchiano;19/02/2020;2,9;12,5
Corchiano;20/02/2020;2,2;15,0
Corchiano;21/02/2020;-2,2;16,2
Corchiano;22/02/2020;1,1;17,0
Corchiano;23/02/2020;0,3;17,2
Corchiano;24/02/2020;6,7;18,2
Corchiano;25/02/2020;8,6;16,5
Corchiano;26/02/2020;-0,4;16,5
Corchiano;27/02/2020;-3,3;13,5
Corchiano;28/02/2020;4,5;15,3
Corchiano;29/02/2020;-1,8;15,1
Cori;01/02/2020;9,9;12,8
Cori;02/02/2020;10,6;13,9
Cori;03/02/2020;9,5;16,7
Cori;04/02/2020;6,4;16,2
Cori;05/02/2020;4,6;11,8
Cori;06/02/2020;3,8;12,2
Cori;07/02/2020;3,9;12,3
Cori;08/02/2020;5,6;13,2
Cori;09/02/2020;6,0;12,8
Cori;10/02/2020;9,3;11,8
Cori;11/02/2020;10,3;16,8
Cori;12/02/2020;9,4;16,8
Cori;13/02/2020;7,3;13,4
Cori;14/02/2020;9,3;16,8
Cori;15/02/2020;7,3;15,7
Cori;16/02/2020;6,8;14,9
Cori;17/02/2020;7,3;15,0
Cori;18/02/2020;6,8;13,3
Cori;19/02/2020;7,4;12,0
Cori;20/02/2020;7,3;14,7
Cori;21/02/2020;5,8;15,9
Cori;22/02/2020;7,1;15,7
Cori;23/02/2020;8,1;16,8
Cori;24/02/2020;9,6;15,6
Cori;25/02/2020;8,5;15,3
Cori;26/02/2020;4,3;14,3
Cori;27/02/2020;4,9;12,4
Cori;28/02/2020;8,2;16,3
Cori;29/02/2020;6,8;13,4
Cosa ad Alatri;01/02/2020;7,6;13,4
Cosa ad Alatri;02/02/2020;6,7;16,5
Cosa ad Alatri;03/02/2020;6,1;17,0
Cosa ad Alatri;04/02/2020;5,2;17,3
Cosa ad Alatri;05/02/2020;3,5;11,1
Cosa ad Alatri;06/02/2020;-1,8;11,5
Cosa ad Alatri;07/02/2020;-3,8;13,2
Cosa ad Alatri;08/02/2020;-2,4;14,7
Cosa ad Alatri;09/02/2020;-1,5;14,1
Cosa ad Alatri;10/02/2020;6,4;10,8
Cosa ad Alatri;11/02/2020;6,4;17,0
Cosa ad Alatri;12/02/2020;1,4;17,4
Cosa ad Alatri;13/02/2020;0,7;15,0
Cosa ad Alatri;14/02/2020;4,7;18,0
Cosa ad Alatri;15/02/2020;1,4;16,9
Cosa ad Alatri;16/02/2020;-0,1;17,2
Cosa ad Alatri;17/02/2020;0,4;16,7
Cosa ad Alatri;18/02/2020;0,0;16,5
Cosa ad Alatri;19/02/2020;2,0;14,8
Cosa ad Alatri;20/02/2020;-0,4;16,0
Cosa ad Alatri;21/02/2020;-1,0;16,2
Cosa ad Alatri;22/02/2020;0,2;16,3
Cosa ad Alatri;23/02/2020;0,8;18,9
Cosa ad Alatri;24/02/2020;1,5;17,5
Cosa ad Alatri;25/02/2020;3,7;17,8
Cosa ad Alatri;26/02/2020;3,5;16,5
Cosa ad Alatri;27/02/2020;0,4;13,1
Cosa ad Alatri;28/02/2020;1,5;17,9
Cosa ad Alatri;29/02/2020;-0,6;15,2
Esperia;01/02/2020;8,9;12,1
Esperia;02/02/2020;9,2;15,2
Esperia;03/02/2020;8,8;16,3
Esperia;04/02/2020;7,0;15,9
Esperia;05/02/2020;3,9;10,9
Esperia;06/02/2020;2,9;9,4
Esperia;07/02/2020;1,5;11,9
Esperia;08/02/2020;2,6;13,4
Esperia;09/02/2020;3,2;13,0
Esperia;10/02/2020;7,2;11,8
Esperia;11/02/2020;10,1;16,0
Esperia;12/02/2020;8,7;16,6
Esperia;13/02/2020;6,1;13,9
Esperia;14/02/2020;7,4;17,2
Esperia;15/02/2020;7,9;16,5
Esperia;16/02/2020;5,5;16,3
Esperia;17/02/2020;5,3;15,7
Esperia;18/02/2020;5,5;15,7
Esperia;19/02/2020;7,3;13,5
Esperia;20/02/2020;5,5;15,4
Esperia;21/02/2020;4,0;15,1
Esperia;22/02/2020;8,5;15,7
Esperia;23/02/2020;6,0;16,9
Esperia;24/02/2020;7,5;16,8
Esperia;25/02/2020;7,7;16,9
Esperia;26/02/2020;3,9;14,8
Esperia;27/02/2020;4,5;13,6
Esperia;28/02/2020;6,3;16,1
Esperia;29/02/2020;4,9;14,4
