Stazioni;Data;T-MIN;T-MAX
Sambuci;07/11/2019;6,9;15,6
Sambuci;08/11/2019;6,1;11,5
Sambuci;09/11/2019;6;10,1
Sambuci;10/11/2019;5,5;12,8
Sambuci;11/11/2019;7,7;12,7
Sambuci;12/11/2019;7,9;13,8
Sambuci;13/11/2019;7,2;12,2
Sambuci;14/11/2019;7,3;11,3
Sambuci;15/11/2019;9,7;14,6
Sambuci;16/11/2019;8,5;14,4
Sambuci;17/11/2019;5,4;14,4
Sambuci;18/11/2019;6,3;12,4
Sambuci;19/11/2019;8,3;11,1
Sambuci;20/11/2019;7,1;10,7
Sambuci;21/11/2019;6,1;10,1
Sambuci;22/11/2019;5,9;13,5
Sambuci;23/11/2019;7,4;14,1
Sambuci;24/11/2019;8,5;12,2
Sambuci;25/11/2019;8,9;16,5
Sambuci;26/11/2019;8,3;15,4
Sambuci;27/11/2019;8,2;13,5
Sambuci;28/11/2019;10,2;12,7
Sambuci;29/11/2019;8,2;11,9
Sambuci;30/11/2019;6,9;13,6
San Biagio Saracinisco;01/11/2019;9,4;14,8
San Biagio Saracinisco;02/11/2019;9,9;12,8
San Biagio Saracinisco;03/11/2019;9,6;12,5
San Biagio Saracinisco;04/11/2019;7,8;11,7
San Biagio Saracinisco;05/11/2019;8,8;12,6
San Biagio Saracinisco;06/11/2019;5,9;11,2
San Biagio Saracinisco;07/11/2019;5,5;12,8
San Biagio Saracinisco;08/11/2019;5,2;9,1
San Biagio Saracinisco;09/11/2019;4,4;7,8
San Biagio Saracinisco;10/11/2019;3;9,2
San Biagio Saracinisco;11/11/2019;6,3;12,5
San Biagio Saracinisco;12/11/2019;6,1;12,3
San Biagio Saracinisco;13/11/2019;4,8;7,9
San Biagio Saracinisco;14/11/2019;5,7;9
San Biagio Saracinisco;15/11/2019;7,8;11,5
San Biagio Saracinisco;16/11/2019;7,4;11,4
San Biagio Saracinisco;17/11/2019;4,2;11
San Biagio Saracinisco;18/11/2019;3,8;9,2
San Biagio Saracinisco;19/11/2019;5,8;8,5
San Biagio Saracinisco;20/11/2019;4,7;7
San Biagio Saracinisco;21/11/2019;3;9
San Biagio Saracinisco;22/11/2019;4,1;10,4
San Biagio Saracinisco;23/11/2019;6,4;12,7
San Biagio Saracinisco;24/11/2019;6,9;9,2
San Biagio Saracinisco;25/11/2019;6,2;10
San Biagio Saracinisco;26/11/2019;5,1;13,1
San Biagio Saracinisco;27/11/2019;6,1;10,2
San Biagio Saracinisco;28/11/2019;6,1;9,1
San Biagio Saracinisco;29/11/2019;5,9;8,6
San Biagio Saracinisco;30/11/2019;2,4;11,5
San Marino;01/11/2019;12,9;20,7
San Marino;02/11/2019;12,5;19,7
San Marino;03/11/2019;14;19,2
San Marino;04/11/2019;11,5;18,2
San Marino;05/11/2019;12,5;19,7
San Marino;06/11/2019;9,1;16,4
San Marino;07/11/2019;7,6;14
San Marino;08/11/2019;5,6;14
San Marino;09/11/2019;6,9;12,4
San Marino;10/11/2019;6,6;14,4
San Marino;11/11/2019;9,9;16,5
San Marino;12/11/2019;9,1;14,4
San Marino;13/11/2019;7,1;13,8
San Marino;14/11/2019;8,6;13
San Marino;15/11/2019;11;16,4
San Marino;16/11/2019;9,7;17,4
San Marino;17/11/2019;6,6;17,9
San Marino;18/11/2019;5,4;12,8
San Marino;19/11/2019;9,2;13,8
San Marino;20/11/2019;7,9;12,6
San Marino;21/11/2019;5,5;11,5
San Marino;22/11/2019;5,2;14,4
San Marino;23/11/2019;8,1;17,9
San Marino;24/11/2019;10,1;12,6
San Marino;25/11/2019;9,4;14,1
San Marino;26/11/2019;5,7;15,1
San Marino;27/11/2019;7,3;15,1
San Marino;28/11/2019;9,8;14,7
San Marino;29/11/2019;7,6;12,7
San Marino;30/11/2019;5,8;13,1
Santa Severa;01/11/2019;15,8;20,8
Santa Severa;02/11/2019;15,1;20,1
Santa Severa;03/11/2019;17;22,2
Santa Severa;04/11/2019;12,8;21,6
Santa Severa;05/11/2019;16,4;21,6
Santa Severa;06/11/2019;16,4;19,3
Santa Severa;07/11/2019;11,5;19,3
Santa Severa;08/11/2019;12,3;18,1
Santa Severa;09/11/2019;10;16,2
Santa Severa;10/11/2019;8,6;16,3
Santa Severa;11/11/2019;12,1;16
Santa Severa;12/11/2019;12,2;17,9
Santa Severa;13/11/2019;11;18
Santa Severa;14/11/2019;10,6;16,6
Santa Severa;15/11/2019;13,2;19,1
Santa Severa;16/11/2019;12,3;19,5
Santa Severa;17/11/2019;9,6;19,4
Santa Severa;18/11/2019;10;16,9
Santa Severa;19/11/2019;10,6;17,3
Santa Severa;20/11/2019;10,1;16,6
Santa Severa;21/11/2019;10,3;14,2
Santa Severa;22/11/2019;10,5;16,8
Santa Severa;23/11/2019;13;18,4
Santa Severa;24/11/2019;12,5;15,3
Santa Severa;25/11/2019;10,9;18,4
Santa Severa;26/11/2019;9,9;17,3
Santa Severa;27/11/2019;11,5;17,7
Santa Severa;28/11/2019;12;17,9
Santa Severa;29/11/2019;10;18,1
Santa Severa;30/11/2019;8,4;19
Sasso Furbara;01/11/2019;13,6;19,2
Sasso Furbara;02/11/2019;13,6;17,3
Sasso Furbara;03/11/2019;13,7;19,6
Sasso Furbara;04/11/2019;11,5;18,8
Sasso Furbara;05/11/2019;13,9;18,3
Sasso Furbara;06/11/2019;12,6;16,7
Sasso Furbara;07/11/2019;9,6;16,8
Sasso Furbara;08/11/2019;9,9;14,1
Sasso Furbara;09/11/2019;8,2;13,1
Sasso Furbara;10/11/2019;7,3;14,1
Sasso Furbara;11/11/2019;9,6;12,2
Sasso Furbara;12/11/2019;9,5;14,3
Sasso Furbara;13/11/2019;8,5;15,8
Sasso Furbara;14/11/2019;9,2;13,7
Sasso Furbara;15/11/2019;11,2;15,9
Sasso Furbara;16/11/2019;9,7;16,5
Sasso Furbara;17/11/2019;8,2;16,6
Sasso Furbara;18/11/2019;7,9;13,3
Sasso Furbara;19/11/2019;9;12,4
Sasso Furbara;20/11/2019;7,8;13,6
Sasso Furbara;21/11/2019;8,1;11,8
Sasso Furbara;22/11/2019;8,3;14,3
Sasso Furbara;23/11/2019;10,7;15,8
Sasso Furbara;24/11/2019;10,5;11,9
Sasso Furbara;25/11/2019;10,5;16,9
Sasso Furbara;26/11/2019;10,4;16
Sasso Furbara;27/11/2019;11,3;14,7
Sasso Furbara;28/11/2019;11,2;14,7
Sasso Furbara;29/11/2019;9,1;15
Sasso Furbara;30/11/2019;8,8;15,3
Settefrati;01/11/2019;11;17,6
Settefrati;02/11/2019;11,7;17
Settefrati;03/11/2019;11,5;15
Settefrati;04/11/2019;9,1;13,7
Settefrati;05/11/2019;11;14
Settefrati;06/11/2019;6,3;13,2
Settefrati;07/11/2019;5,9;14,2
Settefrati;08/11/2019;5,8;13,5
Settefrati;09/11/2019;5,9;9,4
Settefrati;10/11/2019;4,7;11,7
Settefrati;11/11/2019;7,9;14,9
Settefrati;12/11/2019;7;13,2
Settefrati;13/11/2019;6,1;11,4
Settefrati;14/11/2019;7;10,7
Settefrati;15/11/2019;9,6;13,9
Settefrati;16/11/2019;9,1;15,3
Settefrati;17/11/2019;5,4;13,7
Settefrati;18/11/2019;4,8;11,8
Settefrati;19/11/2019;6,6;10,3
Settefrati;20/11/2019;5,7;9,7
Settefrati;21/11/2019;3,9;10,9
Settefrati;22/11/2019;6;12,3
Settefrati;23/11/2019;7,6;15,1
Settefrati;24/11/2019;8,4;11,5
Settefrati;25/11/2019;7,9;13,4
Settefrati;26/11/2019;6,1;14,9
Settefrati;27/11/2019;6,9;13,7
Settefrati;28/11/2019;7,9;11,2
Settefrati;29/11/2019;6,8;11,2
Settefrati;30/11/2019;4,1;13,6
Sgurgola;01/11/2019;13,8;20,3
Sgurgola;02/11/2019;13,4;19,3
Sgurgola;03/11/2019;14,3;17,5
Sgurgola;04/11/2019;10,8;20,8
Sgurgola;05/11/2019;13,3;18,6
Sgurgola;06/11/2019;7;16,6
Sgurgola;07/11/2019;4,6;19,2
Sgurgola;08/11/2019;4,5;13,5
Sgurgola;09/11/2019;8,2;12,9
Sgurgola;10/11/2019;7,3;14,6
Sgurgola;11/11/2019;10;16,3
Sgurgola;12/11/2019;9,3;14,5
Sgurgola;13/11/2019;6,8;15,3
Sgurgola;14/11/2019;8,3;12,3
Sgurgola;15/11/2019;11,3;17,1
Sgurgola;16/11/2019;10,9;17
Sgurgola;17/11/2019;5;17,2
Sgurgola;18/11/2019;4,7;14
Sgurgola;19/11/2019;9,8;13,6
Sgurgola;20/11/2019;7,7;13,5
Sgurgola;21/11/2019;6,8;11,9
Sgurgola;22/11/2019;5,9;13,5
Sgurgola;23/11/2019;9,9;16,4
Sgurgola;24/11/2019;10,6;13
Sgurgola;25/11/2019;6,3;15,7
Sgurgola;26/11/2019;3,6;19,4
Sgurgola;27/11/2019;4,7;14,2
Sgurgola;28/11/2019;8;15,5
Sgurgola;29/11/2019;6,4;12,7
Sgurgola;30/11/2019;2;17,1
Sora;01/11/2019;13,2;19,6
Sora;02/11/2019;13,2;19,8
Sora;03/11/2019;14;17,5
Sora;04/11/2019;11,7;19,4
Sora;05/11/2019;13,9;17,8
Sora;06/11/2019;7,9;16,7
Sora;07/11/2019;6,9;17,4
Sora;08/11/2019;5,8;12,9
Sora;09/11/2019;8,4;12,7
Sora;10/11/2019;6,9;14,8
Sora;11/11/2019;9,5;16,9
Sora;12/11/2019;9,9;14,1
Sora;13/11/2019;7,3;14,1
Sora;14/11/2019;7,5;12,5
Sora;15/11/2019;10,8;16,7
Sora;16/11/2019;11,2;17,4
Sora;17/11/2019;7,4;17,2
Sora;18/11/2019;6,2;14,9
Sora;19/11/2019;10,1;14,4
Sora;20/11/2019;9,1;13,7
Sora;21/11/2019;6;12,4
Sora;22/11/2019;6,1;15
Sora;23/11/2019;9,1;17,7
Sora;24/11/2019;10,8;13,6
Sora;25/11/2019;9,6;15,4
Sora;26/11/2019;7,1;17,4
Sora;27/11/2019;7,4;16,6
Sora;28/11/2019;9,3;15,3
Sora;29/11/2019;7,5;12,5
Sora;30/11/2019;5,1;15,4
Sorano Meteo;01/11/2019;9,7;13,4
Sorano Meteo;02/11/2019;11;13,7
Sorano Meteo;03/11/2019;10;14,5
Sorano Meteo;04/11/2019;9;14,4
Sorano Meteo;05/11/2019;8,8;14
Sorano Meteo;06/11/2019;7,3;10,4
Sorano Meteo;07/11/2019;6,5;12,1
Sorano Meteo;08/11/2019;6,6;10,3
Sorano Meteo;09/11/2019;4,5;10,3
Sorano Meteo;10/11/2019;5,7;10,4
Sorano Meteo;11/11/2019;6,4;9,8
Sorano Meteo;12/11/2019;6,9;10,8
Sorano Meteo;13/11/2019;6,2;10,6
Sorano Meteo;14/11/2019;6,4;9,8
Sorano Meteo;15/11/2019;7;11,2
Sorano Meteo;16/11/2019;6,1;9,2
Sorano Meteo;17/11/2019;5,1;11
Sorano Meteo;18/11/2019;5,2;8,6
Sorano Meteo;19/11/2019;6,3;8,7
Sorano Meteo;20/11/2019;6,8;10,7
Sorano Meteo;21/11/2019;5,4;9
Sorano Meteo;22/11/2019;5,9;10,2
Sorano Meteo;23/11/2019;8,3;11,4
Sorano Meteo;24/11/2019;7,5;9,7
Sorano Meteo;25/11/2019;9,4;12,9
Sorano Meteo;26/11/2019;9,3;15,4
Sorano Meteo;27/11/2019;8;11,4
Sorano Meteo;28/11/2019;7,9;11,8
Sorano Meteo;29/11/2019;7,3;12
Sorano Meteo;30/11/2019;7,1;12,1
Sorgenti Capore;01/11/2019;13;19,7
Sorgenti Capore;02/11/2019;13,6;19,3
Sorgenti Capore;03/11/2019;14,3;20
Sorgenti Capore;04/11/2019;10,9;15,5
Sorgenti Capore;05/11/2019;13,4;19
Sorgenti Capore;06/11/2019;8,6;15,4
Sorgenti Capore;07/11/2019;5,8;15,2
Sorgenti Capore;08/11/2019;5,5;13,6
Sorgenti Capore;09/11/2019;7,2;13,4
Sorgenti Capore;10/11/2019;7;14
Sorgenti Capore;11/11/2019;9,6;13,5
Sorgenti Capore;12/11/2019;9,3;14,8
Sorgenti Capore;13/11/2019;7,3;13,3
Sorgenti Capore;14/11/2019;7,7;14,6
Sorgenti Capore;15/11/2019;11;17,9
Sorgenti Capore;16/11/2019;10,7;18,8
Sorgenti Capore;17/11/2019;6,5;18,6
Sorgenti Capore;18/11/2019;6,2;14,9
Sorgenti Capore;19/11/2019;9,1;13,3
Sorgenti Capore;20/11/2019;8,3;13,1
Sorgenti Capore;21/11/2019;6,8;14,4
Sorgenti Capore;22/11/2019;5,4;15,5
Sorgenti Capore;23/11/2019;6,4;17,4
Sorgenti Capore;24/11/2019;10,3;13,6
Sorgenti Capore;25/11/2019;7,5;16
Sorgenti Capore;26/11/2019;5,7;15,9
Sorgenti Capore;27/11/2019;5,7;16,7
Sorgenti Capore;28/11/2019;10,4;14,9
Sorgenti Capore;29/11/2019;7,1;14,7
Sorgenti Capore;30/11/2019;4,2;13,6
Sorgenti Peschiera;01/11/2019;12,3;17,4
Sorgenti Peschiera;02/11/2019;11,5;16,5
Sorgenti Peschiera;03/11/2019;12,6;18
Sorgenti Peschiera;04/11/2019;10,1;17,2
Sorgenti Peschiera;05/11/2019;12,3;17,7
Sorgenti Peschiera;06/11/2019;8,3;14,6
Sorgenti Peschiera;07/11/2019;4,3;11,6
Sorgenti Peschiera;08/11/2019;3,4;11,2
Sorgenti Peschiera;09/11/2019;6;12
Sorgenti Peschiera;10/11/2019;5,4;13
Sorgenti Peschiera;11/11/2019;8,3;12,5
Sorgenti Peschiera;12/11/2019;8,2;15,5
Sorgenti Peschiera;13/11/2019;4,8;12,2
Sorgenti Peschiera;14/11/2019;5,4;12,3
Sorgenti Peschiera;15/11/2019;8,6;17
Sorgenti Peschiera;16/11/2019;8,3;14,3
Sorgenti Peschiera;17/11/2019;5,1;14
Sorgenti Peschiera;18/11/2019;5,6;11,5
Sorgenti Peschiera;19/11/2019;6,8;13
Sorgenti Peschiera;20/11/2019;4,6;12,5
Sorgenti Peschiera;21/11/2019;4,8;11,8
Sorgenti Peschiera;22/11/2019;3,7;12,5
Sorgenti Peschiera;23/11/2019;5,2;16,3
Sorgenti Peschiera;24/11/2019;8,7;14,8
Sorgenti Peschiera;25/11/2019;5,6;16,1
Sorgenti Peschiera;26/11/2019;2,9;13,4
Sorgenti Peschiera;27/11/2019;4,1;14,8
Sorgenti Peschiera;28/11/2019;8,4;13,4
Sorgenti Peschiera;29/11/2019;4;13,4
Sorgenti Peschiera;30/11/2019;2;10,3
Soriano nel Cimino;01/11/2019;11,3;16,8
Soriano nel Cimino;02/11/2019;12,5;16,5
Soriano nel Cimino;03/11/2019;13,5;18,9
Soriano nel Cimino;04/11/2019;11,1;17,7
Soriano nel Cimino;05/11/2019;13,2;18,1
Soriano nel Cimino;06/11/2019;8,8;16,4
Soriano nel Cimino;07/11/2019;7,4;15,7
Soriano nel Cimino;08/11/2019;8,5;13,4
Soriano nel Cimino;09/11/2019;6,8;12,6
Soriano nel Cimino;10/11/2019;5,5;12,3
Soriano nel Cimino;11/11/2019;8,4;11,5
Soriano nel Cimino;12/11/2019;7,7;13,2
Soriano nel Cimino;13/11/2019;7,3;14,2
Soriano nel Cimino;14/11/2019;7,5;13,3
Soriano nel Cimino;15/11/2019;9,9;13,3
Soriano nel Cimino;16/11/2019;8,4;12,7
Soriano nel Cimino;17/11/2019;5,7;14,3
Soriano nel Cimino;18/11/2019;6,3;10,9
Soriano nel Cimino;19/11/2019;8,4;12,3
Soriano nel Cimino;20/11/2019;7,3;14,5
Soriano nel Cimino;21/11/2019;7;11,1
Soriano nel Cimino;22/11/2019;7,4;13
Soriano nel Cimino;23/11/2019;9,8;14,4
Soriano nel Cimino;24/11/2019;8,9;13,1
Soriano nel Cimino;25/11/2019;9,4;15,7
Soriano nel Cimino;26/11/2019;7,5;16,5
Soriano nel Cimino;27/11/2019;8,1;13,9
Soriano nel Cimino;28/11/2019;9;15,8
Soriano nel Cimino;29/11/2019;7,7;15,5
Soriano nel Cimino;30/11/2019;6,9;14,1
Spigno Saturnia;01/11/2019;13,8;21,6
Spigno Saturnia;02/11/2019;13,5;22,2
Spigno Saturnia;03/11/2019;15;21,1
Spigno Saturnia;04/11/2019;12,6;21,7
Spigno Saturnia;05/11/2019;14,7;21,4
Spigno Saturnia;06/11/2019;9,6;20,2
Spigno Saturnia;07/11/2019;8,3;20,2
Spigno Saturnia;08/11/2019;7,1;18,9
Spigno Saturnia;09/11/2019;9,2;14,4
Spigno Saturnia;10/11/2019;7,4;17,6
Spigno Saturnia;11/11/2019;11,9;19,7
Spigno Saturnia;12/11/2019;10,7;18,6
Spigno Saturnia;13/11/2019;9,6;17,4
Spigno Saturnia;14/11/2019;9,6;17,2
Spigno Saturnia;15/11/2019;11,7;19,7
Spigno Saturnia;16/11/2019;13,6;18,9
Spigno Saturnia;17/11/2019;8,3;19,3
Spigno Saturnia;18/11/2019;6,1;16,1
Spigno Saturnia;19/11/2019;11,2;16
Spigno Saturnia;20/11/2019;7,7;15,2
Spigno Saturnia;21/11/2019;5,7;13,7
Spigno Saturnia;22/11/2019;9,2;16,3
Spigno Saturnia;23/11/2019;10,2;19,6
Spigno Saturnia;24/11/2019;12,6;14,7
Spigno Saturnia;25/11/2019;11,4;17,8
Spigno Saturnia;26/11/2019;6,5;19
Spigno Saturnia;27/11/2019;7,6;17,7
Spigno Saturnia;28/11/2019;9,8;17,3
Spigno Saturnia;29/11/2019;7,7;16,3
Spigno Saturnia;30/11/2019;6,1;18,7
Subiaco-Scolastica;01/11/2019;12,2;18,3
Subiaco-Scolastica;02/11/2019;12;18,1
Subiaco-Scolastica;03/11/2019;12,6;17,4
Subiaco-Scolastica;04/11/2019;10,4;17,9
Subiaco-Scolastica;05/11/2019;11,2;17,6
Subiaco-Scolastica;06/11/2019;6,8;14,9
Subiaco-Scolastica;07/11/2019;6,1;16,4
Subiaco-Scolastica;08/11/2019;5,4;12,8
Subiaco-Scolastica;09/11/2019;5,6;10,3
Subiaco-Scolastica;10/11/2019;5,3;12,7
Subiaco-Scolastica;11/11/2019;8,3;15,5
Subiaco-Scolastica;12/11/2019;8,3;14,7
Subiaco-Scolastica;13/11/2019;7;12,4
Subiaco-Scolastica;14/11/2019;7,3;11,6
Subiaco-Scolastica;15/11/2019;11,4;15,3
Subiaco-Scolastica;16/11/2019;9,1;16,1
Subiaco-Scolastica;17/11/2019;6;15,7
Subiaco-Scolastica;18/11/2019;5,8;12,9
Subiaco-Scolastica;19/11/2019;8,1;13
Subiaco-Scolastica;20/11/2019;7,2;11,9
Subiaco-Scolastica;21/11/2019;5,3;11,7
Subiaco-Scolastica;22/11/2019;4,7;13,9
Subiaco-Scolastica;23/11/2019;9,2;16,5
Subiaco-Scolastica;24/11/2019;9,3;13,4
Subiaco-Scolastica;25/11/2019;8,3;16,6
Subiaco-Scolastica;26/11/2019;5;18
Subiaco-Scolastica;27/11/2019;5,2;15,4
Subiaco-Scolastica;28/11/2019;9,5;13,1
Subiaco-Scolastica;29/11/2019;6,7;12,7
Subiaco-Scolastica;30/11/2019;3,8;15,5
Supino;01/11/2019;10;11,9
Supino;02/11/2019;10;12,5
Supino;03/11/2019;9,4;13,5
Supino;04/11/2019;8,6;12,9
Supino;05/11/2019;8,9;13,3
Supino;06/11/2019;5,7;10,3
Supino;07/11/2019;3,7;10,6
Supino;08/11/2019;3,6;9,5
Supino;09/11/2019;4,3;7,3
Supino;10/11/2019;3,3;7,6
Supino;11/11/2019;6,4;9,7
Supino;12/11/2019;5,5;11,6
Supino;13/11/2019;5;8,3
Supino;14/11/2019;5,5;8,2
Supino;15/11/2019;7,3;9,8
Supino;16/11/2019;6,3;10,9
Supino;17/11/2019;4,3;10,5
Supino;18/11/2019;4,2;6,5
Supino;19/11/2019;4,5;6,8
Supino;20/11/2019;4,2;7,6
Supino;21/11/2019;2,1;6,4
Supino;22/11/2019;2,7;8,5
Supino;23/11/2019;6,1;9,2
Supino;24/11/2019;6,1;7,1
Supino;25/11/2019;5,5;9,1
Supino;26/11/2019;4,8;13,2
Supino;27/11/2019;4,4;9,7
Supino;28/11/2019;7;9,5
Supino;29/11/2019;6,8;9
Supino;30/11/2019;2,7;11,3
Sutri;01/11/2019;13,1;19,9
Sutri;02/11/2019;13,7;18,3
Sutri;03/11/2019;13,8;19,5
Sutri;04/11/2019;10,7;20
Sutri;05/11/2019;13,8;19
Sutri;06/11/2019;8,3;16,8
Sutri;07/11/2019;5,3;17,9
Sutri;08/11/2019;6,1;13,7
Sutri;09/11/2019;4;14,5
Sutri;10/11/2019;5,5;14,6
Sutri;11/11/2019;9,2;12,7
Sutri;12/11/2019;8,2;15,8
Sutri;13/11/2019;5,7;16,6
Sutri;14/11/2019;6;15,6
Sutri;15/11/2019;11,5;15,4
Sutri;16/11/2019;8,6;15,3
Sutri;17/11/2019;5,8;16,5
Sutri;18/11/2019;4,7;13
Sutri;19/11/2019;8,7;13,4
Sutri;20/11/2019;5,3;12,8
Sutri;21/11/2019;4,9;12,3
Sutri;22/11/2019;7;15
Sutri;23/11/2019;10,5;16,1
Sutri;24/11/2019;10,3;12,9
Sutri;25/11/2019;7,9;20,7
Sutri;26/11/2019;5,4;19,3
Sutri;27/11/2019;7;14,5
Sutri;28/11/2019;7,3;15,3
Sutri;29/11/2019;6,2;15,5
Sutri;30/11/2019;4,3;18,7
Terracina;01/11/2019;17,3;22,2
Terracina;02/11/2019;16,8;23,5
Terracina;03/11/2019;15,7;22,3
Terracina;04/11/2019;16,6;21,8
Terracina;05/11/2019;17,1;22,5
Terracina;06/11/2019;12,7;19,1
Terracina;07/11/2019;11,3;21,2
Terracina;08/11/2019;12,2;20,7
Terracina;09/11/2019;11,5;15,7
Terracina;10/11/2019;10,9;19,4
Terracina;11/11/2019;13;20
Terracina;12/11/2019;11,6;18,8
Terracina;13/11/2019;10,8;17,7
Terracina;14/11/2019;13;16,8
Terracina;15/11/2019;16,1;20,1
Terracina;16/11/2019;14,3;20,3
Terracina;17/11/2019;12,5;20,3
Terracina;18/11/2019;12,4;18,4
Terracina;19/11/2019;13,2;17,7
Terracina;20/11/2019;10,3;17,1
Terracina;21/11/2019;10,6;13,9
Terracina;22/11/2019;12,4;17,4
Terracina;23/11/2019;13,9;19,3
Terracina;24/11/2019;13,5;15,4
Terracina;25/11/2019;12,1;19,6
Terracina;26/11/2019;10,5;19,3
Terracina;27/11/2019;13,4;18,9
Terracina;28/11/2019;14,2;19,6
Terracina;29/11/2019;14,7;19,1
Terracina;30/11/2019;10,7;18,8
Tevere a Castelgiubileo;01/11/2019;14,7;22,3
Tevere a Castelgiubileo;02/11/2019;14,2;21,5
Tevere a Castelgiubileo;03/11/2019;15,9;22,8
Tevere a Castelgiubileo;04/11/2019;13;22
Tevere a Castelgiubileo;05/11/2019;15,2;22,3
Tevere a Castelgiubileo;06/11/2019;11,4;19,5
Tevere a Castelgiubileo;07/11/2019;7,7;20,6
Tevere a Castelgiubileo;08/11/2019;7,4;16,6
Tevere a Castelgiubileo;09/11/2019;7,2;15,9
Tevere a Castelgiubileo;10/11/2019;7,9;18,6
Tevere a Castelgiubileo;11/11/2019;11,1;13,8
Tevere a Castelgiubileo;12/11/2019;10,7;15,8
Tevere a Castelgiubileo;13/11/2019;9;17,4
Tevere a Castelgiubileo;14/11/2019;9,2;17,4
Tevere a Castelgiubileo;15/11/2019;13,1;18
Tevere a Castelgiubileo;16/11/2019;11,8;17,8
Tevere a Castelgiubileo;17/11/2019;8,7;19,1
Tevere a Castelgiubileo;18/11/2019;6,9;15,8
Tevere a Castelgiubileo;19/11/2019;11,9;17
Tevere a Castelgiubileo;20/11/2019;9,9;15,5
Tevere a Castelgiubileo;21/11/2019;8,3;14,6
Tevere a Castelgiubileo;22/11/2019;7,1;18,8
Tevere a Castelgiubileo;23/11/2019;12,6;18,7
Tevere a Castelgiubileo;24/11/2019;12,3;14,6
Tevere a Castelgiubileo;25/11/2019;9,7;20
Tevere a Castelgiubileo;26/11/2019;6,7;19,3
Tevere a Castelgiubileo;27/11/2019;8,6;17,6
Tevere a Castelgiubileo;28/11/2019;9,7;18,2
Tevere a Castelgiubileo;29/11/2019;8,4;17,3
Tevere a Castelgiubileo;30/11/2019;6,6;17,4
Tevere a Stimigliano;01/11/2019;14;20,7
Tevere a Stimigliano;02/11/2019;14;20,6
Tevere a Stimigliano;03/11/2019;15,8;21,4
Tevere a Stimigliano;04/11/2019;12,5;21,2
Tevere a Stimigliano;05/11/2019;16;20,8
Tevere a Stimigliano;06/11/2019;10,5;18,7
Tevere a Stimigliano;07/11/2019;7,6;19,7
Tevere a Stimigliano;08/11/2019;6,1;16,9
Tevere a Stimigliano;09/11/2019;6,5;17,6
Tevere a Stimigliano;10/11/2019;8,8;16,8
Tevere a Stimigliano;11/11/2019;10,4;14,1
Tevere a Stimigliano;12/11/2019;10,1;15,8
Tevere a Stimigliano;13/11/2019;8,6;15,2
Tevere a Stimigliano;14/11/2019;7,8;17
Tevere a Stimigliano;15/11/2019;13,5;18,6
Tevere a Stimigliano;16/11/2019;11,2;18,5
Tevere a Stimigliano;17/11/2019;7,6;20
Tevere a Stimigliano;18/11/2019;6,1;16,5
Tevere a Stimigliano;19/11/2019;10,1;17
Tevere a Stimigliano;20/11/2019;8,7;15,3
Tevere a Stimigliano;21/11/2019;6,1;16
Tevere a Stimigliano;22/11/2019;5,3;17,6
Tevere a Stimigliano;23/11/2019;5,8;19,1
Tevere a Stimigliano;24/11/2019;12;15,4
Tevere a Stimigliano;25/11/2019;9,6;21,1
Tevere a Stimigliano;26/11/2019;5,4;18,4
Tevere a Stimigliano;27/11/2019;7,8;17,5
Tevere a Stimigliano;28/11/2019;10,2;17,5
Tevere a Stimigliano;29/11/2019;8,5;17,9
Tevere a Stimigliano;30/11/2019;5,5;16,8
Tor Vergata;01/11/2019;13,9;20,6
Tor Vergata;02/11/2019;12,9;22
Tor Vergata;03/11/2019;14,7;21,9
Tor Vergata;04/11/2019;10,8;21,5
Tor Vergata;05/11/2019;12,8;22,6
Tor Vergata;06/11/2019;9;19,5
Tor Vergata;07/11/2019;7,7;19,1
Tor Vergata;08/11/2019;7,1;16,6
Tor Vergata;09/11/2019;6,8;16,3
Tor Vergata;10/11/2019;7,2;16,8
Tor Vergata;11/11/2019;11,1;14,3
Tor Vergata;12/11/2019;10,5;15,2
Tor Vergata;13/11/2019;8,2;17
Tor Vergata;14/11/2019;10,2;17,2
Tor Vergata;15/11/2019;13,2;18,1
Tor Vergata;16/11/2019;12;19,9
Tor Vergata;17/11/2019;6,7;19,9
Tor Vergata;18/11/2019;6,5;16,7
Tor Vergata;19/11/2019;11,3;17
Tor Vergata;20/11/2019;9,6;16,9
Tor Vergata;21/11/2019;8,3;15,5
Tor Vergata;22/11/2019;8,6;17,6
Tor Vergata;23/11/2019;10,4;19,2
Tor Vergata;24/11/2019;11,4;14,6
Tor Vergata;25/11/2019;8,6;16,7
Tor Vergata;26/11/2019;4,6;16,6
Tor Vergata;27/11/2019;8,3;18,6
Tor Vergata;28/11/2019;10,6;17,3
Tor Vergata;29/11/2019;8;17,6
Tor Vergata;30/11/2019;4,8;14,9
Torrente Tafone;01/11/2019;15;20,8
Torrente Tafone;02/11/2019;13,6;20
Torrente Tafone;03/11/2019;15,8;22,4
Torrente Tafone;04/11/2019;12,9;22,3
Torrente Tafone;05/11/2019;16,9;21,3
Torrente Tafone;06/11/2019;12,7;19,1
Torrente Tafone;07/11/2019;8,1;20
Torrente Tafone;08/11/2019;10,4;18,8
Torrente Tafone;09/11/2019;7,8;16,9
Torrente Tafone;10/11/2019;6,3;16,4
Torrente Tafone;11/11/2019;11,1;16
Torrente Tafone;12/11/2019;11,4;16,9
