Stazioni;Data;T-MIN;T-MAX
Montalto di Castro meteo;21/12/2019;12,3;17,5
Montalto di Castro meteo;22/12/2019;12,4;16,9
Montalto di Castro meteo;23/12/2019;5,6;16,3
Montalto di Castro meteo;24/12/2019;2;16,3
Montalto di Castro meteo;25/12/2019;3,4;16,6
Montalto di Castro meteo;26/12/2019;2,2;17,4
Montalto di Castro meteo;27/12/2019;4,5;16,1
Montalto di Castro meteo;28/12/2019;2,3;11,8
Montalto di Castro meteo;29/12/2019;2,2;10,2
Montalto di Castro meteo;30/12/2019;1,3;10,3
Montalto di Castro meteo;31/12/2019;-1;11,8
Montasola;01/12/2019;3,2;14,1
Montasola;02/12/2019;10,7;14,2
Montasola;03/12/2019;6,5;13,2
Montasola;04/12/2019;1,2;14,1
Montasola;05/12/2019;2;12,6
Montasola;06/12/2019;5,2;14,5
Montasola;07/12/2019;6,4;14,7
Montasola;08/12/2019;4,9;12,5
Montasola;09/12/2019;4,2;12,1
Montasola;10/12/2019;3,2;11,9
Montasola;11/12/2019;-0,4;10,2
Montasola;12/12/2019;0,2;7,9
Montasola;13/12/2019;-0,1;10
Montasola;14/12/2019;1;13,8
Montasola;15/12/2019;5,2;14,2
Montasola;16/12/2019;5,9;15,3
Montasola;17/12/2019;7,9;18,2
Montasola;18/12/2019;6,5;14,9
Montasola;19/12/2019;4,9;13
Montasola;20/12/2019;4,7;12,5
Montasola;21/12/2019;10;12,8
Montasola;22/12/2019;8,1;13,2
Montasola;23/12/2019;3,1;14
Montasola;24/12/2019;2;12,7
Montasola;25/12/2019;3,2;14,1
Montasola;26/12/2019;2,4;13,8
Montasola;27/12/2019;2,2;11,7
Montasola;28/12/2019;0,4;9,6
Montasola;29/12/2019;-3;8,8
Montasola;30/12/2019;-3,8;7,6
Montasola;31/12/2019;-2,7;10
Monte Romano;01/12/2019;6,6;17,2
Monte Romano;02/12/2019;11,7;14,1
Monte Romano;03/12/2019;5,7;14,2
Monte Romano;04/12/2019;3,3;13,5
Monte Romano;05/12/2019;4,3;14,2
Monte Romano;06/12/2019;6;18
Monte Romano;07/12/2019;9,7;15,5
Monte Romano;08/12/2019;7,4;14
Monte Romano;09/12/2019;5,8;15,6
Monte Romano;10/12/2019;4,7;13
Monte Romano;11/12/2019;2,7;11,5
Monte Romano;12/12/2019;1,8;9,4
Monte Romano;13/12/2019;4,3;13,2
Monte Romano;14/12/2019;3,7;18,4
Monte Romano;15/12/2019;7,2;14,8
Monte Romano;16/12/2019;11,5;16,2
Monte Romano;17/12/2019;12,3;17
Monte Romano;18/12/2019;10,2;16,1
Monte Romano;19/12/2019;8,3;13,7
Monte Romano;20/12/2019;7;13,6
Monte Romano;21/12/2019;11,1;15,2
Monte Romano;22/12/2019;9,9;15,7
Monte Romano;23/12/2019;7,8;15,5
Monte Romano;24/12/2019;4,3;17
Monte Romano;25/12/2019;5,8;16,8
Monte Romano;26/12/2019;5;18,2
Monte Romano;27/12/2019;5,1;13,4
Monte Romano;28/12/2019;2,1;10,5
Monte Romano;29/12/2019;1,4;8,7
Monte Romano;30/12/2019;1,6;8,7
Monte Romano;31/12/2019;-0,4;12,6
Monte Terminillo;01/12/2019;-1;4,1
Monte Terminillo;02/12/2019;1,2;4,2
Monte Terminillo;03/12/2019;-3,2;4,4
Monte Terminillo;04/12/2019;-2,8;5,5
Monte Terminillo;05/12/2019;2,5;8,5
Monte Terminillo;06/12/2019;1,3;4,2
Monte Terminillo;07/12/2019;0,6;2,2
Monte Terminillo;08/12/2019;-0,1;4,6
Monte Terminillo;09/12/2019;-2,6;1,5
Monte Terminillo;10/12/2019;-4;-1,2
Monte Terminillo;11/12/2019;-5,5;1,8
Monte Terminillo;12/12/2019;-5,4;-0,9
Monte Terminillo;13/12/2019;-5,4;2
Monte Terminillo;14/12/2019;-4,8;8
Monte Terminillo;15/12/2019;1,6;7,1
Monte Terminillo;16/12/2019;0,9;8,4
Monte Terminillo;17/12/2019;3,8;8,5
Monte Terminillo;18/12/2019;1,9;6,7
Monte Terminillo;19/12/2019;-0,3;3,4
Monte Terminillo;20/12/2019;-0,2;2,9
Monte Terminillo;21/12/2019;1,5;5,7
Monte Terminillo;22/12/2019;-0,4;6
Monte Terminillo;23/12/2019;-1;1,2
Monte Terminillo;24/12/2019;-0,8;5,2
Monte Terminillo;25/12/2019;1,4;6
Monte Terminillo;26/12/2019;-2,3;3,6
Monte Terminillo;27/12/2019;-2,7;3,5
Monte Terminillo;28/12/2019;-8,2;-1,7
Monte Terminillo;29/12/2019;-9;-3,3
Monte Terminillo;30/12/2019;-8,9;-3,5
Monte Terminillo;31/12/2019;-4,2;5,7
Montefiascone;01/12/2019;6,1;13
Montefiascone;02/12/2019;9,5;12,2
Montefiascone;03/12/2019;4,7;10,7
Montefiascone;04/12/2019;1,7;10,3
Montefiascone;05/12/2019;3,8;13,8
Montefiascone;06/12/2019;7,7;15,4
Montefiascone;07/12/2019;8;15,4
Montefiascone;08/12/2019;7,1;12,6
Montefiascone;09/12/2019;6,5;12,5
Montefiascone;10/12/2019;4,4;9,9
Montefiascone;11/12/2019;2,3;7,9
Montefiascone;12/12/2019;2,3;8,2
Montefiascone;13/12/2019;2,9;10,4
Montefiascone;14/12/2019;3;13,2
Montefiascone;15/12/2019;8,7;11,6
Montefiascone;16/12/2019;9,4;13
Montefiascone;17/12/2019;10;15,9
Montefiascone;18/12/2019;9,1;13,3
Montefiascone;19/12/2019;6,8;12,8
Montefiascone;20/12/2019;7,5;10,6
Montefiascone;21/12/2019;9,3;12,5
Montefiascone;22/12/2019;8,9;12,6
Montefiascone;23/12/2019;5,9;13,4
Montefiascone;24/12/2019;5,4;14,2
Montefiascone;25/12/2019;6,6;14,9
Montefiascone;26/12/2019;7;14,9
Montefiascone;27/12/2019;5,9;13,8
Montefiascone;28/12/2019;0,8;7,2
Montefiascone;29/12/2019;0,5;5,5
Montefiascone;30/12/2019;-0,2;5,8
Montefiascone;31/12/2019;1,1;9,9
Montelibretti;01/12/2019;7,6;16,1
Montelibretti;02/12/2019;12,4;15,9
Montelibretti;03/12/2019;8,2;13,6
Montelibretti;04/12/2019;1,4;14,7
Montelibretti;05/12/2019;2,9;11,2
Montelibretti;06/12/2019;7,6;15,1
Montelibretti;07/12/2019;10,3;15,7
Montelibretti;08/12/2019;10,6;14,4
Montelibretti;09/12/2019;8,3;14,5
Montelibretti;10/12/2019;6,5;14,7
Montelibretti;11/12/2019;3,7;13
Montelibretti;12/12/2019;2,2;11,1
Montelibretti;13/12/2019;4,6;12,4
Montelibretti;14/12/2019;2,6;15,8
Montelibretti;15/12/2019;8;15,8
Montelibretti;16/12/2019;9,7;17,1
Montelibretti;17/12/2019;11,8;19,7
Montelibretti;18/12/2019;10,7;15,3
Montelibretti;19/12/2019;8;15,7
Montelibretti;20/12/2019;7;14,6
Montelibretti;21/12/2019;11,3;15
Montelibretti;22/12/2019;10,5;15,3
Montelibretti;23/12/2019;8;16,7
Montelibretti;24/12/2019;3,3;14,1
Montelibretti;25/12/2019;7;16,7
Montelibretti;26/12/2019;5,9;16,3
Montelibretti;27/12/2019;7,1;15,5
Montelibretti;28/12/2019;5,1;10,7
Montelibretti;29/12/2019;3,2;10,9
Montelibretti;30/12/2019;1,4;11,5
Montelibretti;31/12/2019;0,6;12,3
Monterotondo ETG;01/12/2019;4,9;15,7
Monterotondo ETG;02/12/2019;13;16
Monterotondo ETG;03/12/2019;7,1;13,9
Monterotondo ETG;04/12/2019;3,2;12,4
Monterotondo ETG;05/12/2019;3,3;10,8
Monterotondo ETG;06/12/2019;5,4;14,4
Monterotondo ETG;07/12/2019;10,4;15,5
Monterotondo ETG;08/12/2019;9,4;15,2
Monterotondo ETG;09/12/2019;7,8;13,9
Monterotondo ETG;10/12/2019;4,3;14,1
Monterotondo ETG;11/12/2019;4;12
Monterotondo ETG;12/12/2019;2,1;8,8
Monterotondo ETG;13/12/2019;4,3;13,5
Monterotondo ETG;14/12/2019;4;14,4
Monterotondo ETG;15/12/2019;6,6;16,2
Monterotondo ETG;16/12/2019;10,8;16,5
Monterotondo ETG;17/12/2019;12,2;18,7
Monterotondo ETG;18/12/2019;10;13,5
Monterotondo ETG;19/12/2019;7,5;13,5
Monterotondo ETG;20/12/2019;5,8;13,9
Monterotondo ETG;21/12/2019;11,9;16,6
Monterotondo ETG;22/12/2019;12,3;14,9
Monterotondo ETG;23/12/2019;8,6;15,2
Monterotondo ETG;24/12/2019;3,6;14,5
Monterotondo ETG;25/12/2019;4,8;15,1
Monterotondo ETG;26/12/2019;4,3;15
Monterotondo ETG;27/12/2019;4,2;13,8
Monterotondo ETG;28/12/2019;3,9;10,7
Monterotondo ETG;29/12/2019;2,1;9,8
Monterotondo ETG;30/12/2019;1,8;9,5
Monterotondo ETG;31/12/2019;-0,3;10,1
Moricone;01/12/2019;6,1;16,3
Moricone;02/12/2019;11,5;15,2
Moricone;03/12/2019;5,6;13,3
Moricone;04/12/2019;2,4;12
Moricone;05/12/2019;2,8;10,6
Moricone;06/12/2019;7,5;14,3
Moricone;07/12/2019;8,6;14,7
Moricone;08/12/2019;8,6;14,8
Moricone;09/12/2019;6,3;13,7
Moricone;10/12/2019;4,4;12,8
Moricone;11/12/2019;2,6;12,5
Moricone;12/12/2019;3;9
Moricone;13/12/2019;3,8;10,7
Moricone;14/12/2019;1,1;14,7
Moricone;15/12/2019;7,2;16,3
Moricone;16/12/2019;8,1;16,9
Moricone;17/12/2019;10,8;19,8
Moricone;18/12/2019;10,4;14,8
Moricone;19/12/2019;6,7;14,5
Moricone;20/12/2019;6,1;14,7
Moricone;21/12/2019;10,8;14,2
Moricone;22/12/2019;9,4;15,2
Moricone;23/12/2019;6;14,4
Moricone;24/12/2019;3,6;12,8
Moricone;25/12/2019;5,5;14,5
Moricone;26/12/2019;4,7;15,2
Moricone;27/12/2019;5,6;13,5
Moricone;28/12/2019;1,8;9
Moricone;29/12/2019;-1;9,6
Moricone;30/12/2019;-0,9;9,4
Moricone;31/12/2019;-0,3;9,3
Morlupo;01/12/2019;6,9;14,4
Morlupo;02/12/2019;11,7;14,6
Morlupo;03/12/2019;6,3;12,8
Morlupo;04/12/2019;3,7;12,9
Morlupo;05/12/2019;4,2;11,7
Morlupo;06/12/2019;6,8;15,3
Morlupo;07/12/2019;9,8;15,5
Morlupo;08/12/2019;10;14,1
Morlupo;09/12/2019;8,7;13,6
Morlupo;10/12/2019;5,8;13,4
Morlupo;11/12/2019;4,1;11,6
Morlupo;12/12/2019;3;9,1
Morlupo;13/12/2019;3,5;12,8
Morlupo;14/12/2019;3,4;15,4
Morlupo;15/12/2019;6,6;14,9
Morlupo;16/12/2019;9,8;15,3
Morlupo;17/12/2019;11,6;18,3
Morlupo;18/12/2019;10,8;13,7
Morlupo;19/12/2019;8,1;13,3
Morlupo;20/12/2019;6,5;12,8
Morlupo;21/12/2019;10,9;15,5
Morlupo;22/12/2019;11,1;15,1
Morlupo;23/12/2019;7,5;15,5
Morlupo;24/12/2019;5,6;14,4
Morlupo;25/12/2019;6,8;15,5
Morlupo;26/12/2019;5,8;14,7
Morlupo;27/12/2019;5,5;14,4
Morlupo;28/12/2019;4;10,9
Morlupo;29/12/2019;2,7;9,4
Morlupo;30/12/2019;2,1;8,6
Morlupo;31/12/2019;1;10,7
Nepi;01/12/2019;0;15,8
Nepi;02/12/2019;10,8;13,7
Nepi;03/12/2019;6,6;13
Nepi;04/12/2019;4,7;12,8
Nepi;05/12/2019;1,7;12,8
Nepi;06/12/2019;0,8;16,7
Nepi;07/12/2019;5,5;16,1
Nepi;08/12/2019;6,5;14,2
Nepi;09/12/2019;2,5;14,6
Nepi;10/12/2019;1,1;12,5
Nepi;11/12/2019;-1,6;10,6
Nepi;12/12/2019;-1,7;7,7
Nepi;13/12/2019;-1,1;12,9
Nepi;14/12/2019;-1;14,5
Nepi;15/12/2019;0,8;14,4
Nepi;16/12/2019;4,7;15,4
Nepi;17/12/2019;3,6;18,2
Nepi;18/12/2019;5,3;14,1
Nepi;19/12/2019;3,6;11,4
Nepi;20/12/2019;1,9;12,8
Nepi;21/12/2019;11,2;15,2
Nepi;22/12/2019;9,3;15,4
Nepi;23/12/2019;2,7;15,8
Nepi;24/12/2019;-1;14,7
Nepi;25/12/2019;0,5;17,8
Nepi;26/12/2019;-1,2;17,7
Nepi;27/12/2019;-0,7;15,8
Nepi;28/12/2019;-0,9;10,3
Nepi;29/12/2019;2,3;8,3
Nepi;30/12/2019;2,1;8,5
Nepi;31/12/2019;-5,5;10,6
Norma;01/12/2019;7;14,4
Norma;02/12/2019;11;13,8
Norma;03/12/2019;10,3;14,1
Norma;04/12/2019;7,8;13,6
Norma;05/12/2019;8;15,3
Norma;06/12/2019;8,5;14,1
Norma;07/12/2019;9,5;13,1
Norma;08/12/2019;9,1;13,9
Norma;09/12/2019;6,7;11,9
Norma;10/12/2019;5,9;14,5
Norma;11/12/2019;5;12,3
Norma;12/12/2019;4,1;11,5
Norma;13/12/2019;3,6;10,8
Norma;14/12/2019;5,5;15,1
Norma;15/12/2019;7,3;14,6
Norma;16/12/2019;10,1;15,8
Norma;17/12/2019;12;17
Norma;18/12/2019;12,5;15,6
Norma;19/12/2019;8,5;14,9
Norma;20/12/2019;7,2;13,3
Norma;21/12/2019;9,4;13,6
Norma;22/12/2019;8,3;13,2
Norma;23/12/2019;7,3;13,1
Norma;24/12/2019;6,8;14,7
Norma;25/12/2019;6,2;13,5
Norma;26/12/2019;4,7;13,1
Norma;27/12/2019;5,3;12
Norma;28/12/2019;2,3;10,1
Norma;29/12/2019;0,7;7,9
Norma;30/12/2019;2,2;9,7
Norma;31/12/2019;2;10,5
Osteria Nuova;01/12/2019;3,3;17,1
Osteria Nuova;02/12/2019;10,8;15,1
Osteria Nuova;03/12/2019;7,4;14,8
Osteria Nuova;04/12/2019;5;14,3
Osteria Nuova;05/12/2019;5,2;14,2
Osteria Nuova;06/12/2019;4,8;17,7
Osteria Nuova;07/12/2019;6,9;18
Osteria Nuova;08/12/2019;6,7;15,9
Osteria Nuova;09/12/2019;5;16,4
Osteria Nuova;10/12/2019;4,6;13,9
Osteria Nuova;11/12/2019;0,8;12
Osteria Nuova;12/12/2019;0,4;12
Osteria Nuova;13/12/2019;0,1;13,6
Osteria Nuova;14/12/2019;-0,2;15,7
Osteria Nuova;15/12/2019;2,2;16,3
Osteria Nuova;16/12/2019;7,2;16,3
Osteria Nuova;17/12/2019;4,9;18,2
Osteria Nuova;18/12/2019;6,7;16,4
Osteria Nuova;19/12/2019;4,7;12,2
Osteria Nuova;20/12/2019;4,4;14,2
Osteria Nuova;21/12/2019;8,3;16,7
Osteria Nuova;22/12/2019;10,4;16,1
Osteria Nuova;23/12/2019;4,9;15,2
Osteria Nuova;24/12/2019;0,9;16,5
Osteria Nuova;25/12/2019;2,5;16,5
Osteria Nuova;26/12/2019;2,8;17,3
Osteria Nuova;27/12/2019;3,2;16
Osteria Nuova;28/12/2019;4,3;12,1
Osteria Nuova;29/12/2019;2,5;9,8
Osteria Nuova;30/12/2019;3,1;10,1
Osteria Nuova;31/12/2019;-1,1;13,1
Osteria di Castro;01/12/2019;-;-
Osteria di Castro;02/12/2019;-;-
Osteria di Castro;03/12/2019;-;-
Osteria di Castro;04/12/2019;-;-
Osteria di Castro;05/12/2019;-;-
Osteria di Castro;06/12/2019;-;-
Osteria di Castro;07/12/2019;-;-
Osteria di Castro;08/12/2019;-;-
Osteria di Castro;09/12/2019;-;-
Osteria di Castro;10/12/2019;-;-
Osteria di Castro;11/12/2019;-;-
Osteria di Castro;12/12/2019;-;-
Osteria di Castro;13/12/2019;-;-
Osteria di Castro;14/12/2019;-;-
Osteria di Castro;15/12/2019;-;-
Osteria di Castro;16/12/2019;-;-
Osteria di Castro;17/12/2019;-;-
Osteria di Castro;18/12/2019;-;-
Osteria di Castro;19/12/2019;-;-
Osteria di Castro;20/12/2019;-;-
Osteria di Castro;21/12/2019;-;-
Osteria di Castro;22/12/2019;-;-
Osteria di Castro;23/12/2019;-;-
Osteria di Castro;24/12/2019;-;-
Osteria di Castro;25/12/2019;-;-
Osteria di Castro;26/12/2019;-;-
Osteria di Castro;27/12/2019;-;-
Osteria di Castro;28/12/2019;-;-
Osteria di Castro;29/12/2019;-;-
Osteria di Castro;30/12/2019;-;-
Osteria di Castro;31/12/2019;-;-
Paglia a Proceno;01/12/2019;1,8;14,1
Paglia a Proceno;02/12/2019;11;15,3
Paglia a Proceno;03/12/2019;5,6;12
Paglia a Proceno;04/12/2019;-0,4;10,9
Paglia a Proceno;05/12/2019;-1,3;11,3
Paglia a Proceno;06/12/2019;2,6;13,5
Paglia a Proceno;07/12/2019;6,1;16,3
Paglia a Proceno;08/12/2019;6,4;12,9
Paglia a Proceno;09/12/2019;2,8;14
Paglia a Proceno;10/12/2019;-0,2;12,2
Paglia a Proceno;11/12/2019;-2,1;9,2
Paglia a Proceno;12/12/2019;-2,1;6,3
Paglia a Proceno;13/12/2019;-0,3;12,3
Paglia a Proceno;14/12/2019;-1,7;11
Paglia a Proceno;15/12/2019;1,5;13,7
Paglia a Proceno;16/12/2019;8,4;14,5
Paglia a Proceno;17/12/2019;3,5;17,4
Paglia a Proceno;18/12/2019;5;11,5
Paglia a Proceno;19/12/2019;5,1;10
Paglia a Proceno;20/12/2019;4,6;12,8
Paglia a Proceno;21/12/2019;8,5;15,5
Paglia a Proceno;22/12/2019;10,1;15,5
Paglia a Proceno;23/12/2019;1,6;15,6
Paglia a Proceno;24/12/2019;-1;13,9
Paglia a Proceno;25/12/2019;-0,5;15,7
Paglia a Proceno;26/12/2019;-1;13,8
Paglia a Proceno;27/12/2019;-1,3;12,7
Paglia a Proceno;28/12/2019;-1,2;9,2
Paglia a Proceno;29/12/2019;-1;7,4
Paglia a Proceno;30/12/2019;-1,9;7,5
Paglia a Proceno;31/12/2019;-4,3;10,1
Pagliara;01/12/2019;3,7;11,1
Pagliara;02/12/2019;6,1;11,2
Pagliara;03/12/2019;2,3;8
Pagliara;04/12/2019;-0,1;9,4
Pagliara;05/12/2019;3,1;11,6
Pagliara;06/12/2019;5,9;11,1
Pagliara;07/12/2019;5,5;9,4
Pagliara;08/12/2019;4,5;12,9
Pagliara;09/12/2019;3;9,1
Pagliara;10/12/2019;2;6,8
Pagliara;11/12/2019;0,5;6,1
Pagliara;12/12/2019;0,4;6,5
Pagliara;13/12/2019;-0,4;6,6
Pagliara;14/12/2019;1,3;11,7
Pagliara;15/12/2019;5,8;12,2
Pagliara;16/12/2019;5,6;12,3
Pagliara;17/12/2019;7;15,1
Pagliara;18/12/2019;6,9;10,9
Pagliara;19/12/2019;3,7;9,9
Pagliara;20/12/2019;3,4;9,3
Pagliara;21/12/2019;7;11,2
Pagliara;22/12/2019;4,8;10,6
Pagliara;23/12/2019;4,7;9,1
Pagliara;24/12/2019;4,5;11,9
Pagliara;25/12/2019;5,1;13,2
Pagliara;26/12/2019;3,6;9,8
Pagliara;27/12/2019;2,4;9,8
Pagliara;28/12/2019;-1,9;3,4
Pagliara;29/12/2019;-2,7;2,7
Pagliara;30/12/2019;-2,9;1,1
Pagliara;31/12/2019;-2,5;8,1
Palestrina;01/12/2019;6,9;13,6
Palestrina;02/12/2019;9,9;13,3
Palestrina;03/12/2019;6,5;14
Palestrina;04/12/2019;5,1;12,2
Palestrina;05/12/2019;4,3;12,6
Palestrina;06/12/2019;7,3;13,9
Palestrina;07/12/2019;9,2;15,1
Palestrina;08/12/2019;8;14,2
Palestrina;09/12/2019;5,7;11,8
Palestrina;10/12/2019;2,1;14,1
Palestrina;11/12/2019;1,6;12,6
Palestrina;12/12/2019;3,6;9,5
Palestrina;13/12/2019;3;11,1
Palestrina;14/12/2019;1;13,6
Palestrina;15/12/2019;6,8;13,8
Palestrina;16/12/2019;8,6;14,4
Palestrina;17/12/2019;10,2;16,3
Palestrina;18/12/2019;11,4;14,4
Palestrina;19/12/2019;6,5;13,4
Palestrina;20/12/2019;4,8;11,2
Palestrina;21/12/2019;9,6;14,1
Palestrina;22/12/2019;8,6;13,3
Palestrina;23/12/2019;6,6;12,2
Palestrina;24/12/2019;5,2;11,7
Palestrina;25/12/2019;4,7;13,7
Palestrina;26/12/2019;2,3;14,9
Palestrina;27/12/2019;4,2;12,9
Palestrina;28/12/2019;0,6;9,5
Palestrina;29/12/2019;-1,1;9,6
Palestrina;30/12/2019;-1,1;9,1
Palestrina;31/12/2019;-0,5;8,3
Paliano;01/12/2019;5,9;15,1
Paliano;02/12/2019;10,6;14,8
Paliano;03/12/2019;6,5;14,2
Paliano;04/12/2019;3,5;13,3
Paliano;05/12/2019;4,2;14,1
Paliano;06/12/2019;7,4;15,6
Paliano;07/12/2019;9,5;14,5
Paliano;08/12/2019;8,7;13,8
Paliano;09/12/2019;7,1;11,8
Paliano;10/12/2019;4,8;14
Paliano;11/12/2019;4,8;12,6
Paliano;12/12/2019;3,7;10,5
Paliano;13/12/2019;3,3;10,9
Paliano;14/12/2019;3,4;14,5
Paliano;15/12/2019;6,4;15,1
Paliano;16/12/2019;9,1;16,4
Paliano;17/12/2019;10,7;18
Paliano;18/12/2019;10,6;15,5
Paliano;19/12/2019;6,9;13
Paliano;20/12/2019;6;12,4
Paliano;21/12/2019;10;13,6
Paliano;22/12/2019;9,1;13,2
Paliano;23/12/2019;7,1;12,6
Paliano;24/12/2019;5,3;14,3
Paliano;25/12/2019;6,2;14,7
Paliano;26/12/2019;5,9;13,7
Paliano;27/12/2019;5;13,2
Paliano;28/12/2019;2;9,9
Paliano;29/12/2019;0,9;9,9
Paliano;30/12/2019;0,9;10,7
Paliano;31/12/2019;1,6;9,4
Palombara Sabina;01/12/2019;9,7;14,8
Palombara Sabina;02/12/2019;11,9;15,2
Palombara Sabina;03/12/2019;8,4;13,7
Palombara Sabina;04/12/2019;5,2;11,3
Palombara Sabina;05/12/2019;5,6;13
Palombara Sabina;06/12/2019;9,9;14,2
Palombara Sabina;07/12/2019;11,1;14,5
Palombara Sabina;08/12/2019;10,9;13,9
Palombara Sabina;09/12/2019;9,1;12,7
Palombara Sabina;10/12/2019;6,2;12,4
Palombara Sabina;11/12/2019;4,1;11
Palombara Sabina;12/12/2019;4,5;9,8
Palombara Sabina;13/12/2019;6,2;11,8
Palombara Sabina;14/12/2019;3,5;14,4
Palombara Sabina;15/12/2019;10,3;15,3
Palombara Sabina;16/12/2019;10,2;18
Palombara Sabina;17/12/2019;12,6;18,7
Palombara Sabina;18/12/2019;11,8;16,5
Palombara Sabina;19/12/2019;8,9;16,4
Palombara Sabina;20/12/2019;7,3;13,9
Palombara Sabina;21/12/2019;11,2;14,3
Palombara Sabina;22/12/2019;10,3;14,9
Palombara Sabina;23/12/2019;8,3;12,9
Palombara Sabina;24/12/2019;6,3;11,5
Palombara Sabina;25/12/2019;7,1;13,4
Palombara Sabina;26/12/2019;8,5;12,8
Palombara Sabina;27/12/2019;8,8;12
Palombara Sabina;28/12/2019;3,6;9,7
Palombara Sabina;29/12/2019;2,7;8,9
Palombara Sabina;30/12/2019;2,3;9,7
Palombara Sabina;31/12/2019;3,2;8,2
Passo Corese ETG;01/12/2019;1,4;17
Passo Corese ETG;02/12/2019;11;17,2
Passo Corese ETG;03/12/2019;6,4;14,3
Passo Corese ETG;04/12/2019;3,3;13,5
Passo Corese ETG;05/12/2019;2,2;12
Passo Corese ETG;06/12/2019;3,5;15,2
Passo Corese ETG;07/12/2019;8,7;16,9
Passo Corese ETG;08/12/2019;7,8;15,9
Passo Corese ETG;09/12/2019;5,9;15,8
Passo Corese ETG;10/12/2019;4;15,4
Passo Corese ETG;11/12/2019;0,4;12,5
Passo Corese ETG;12/12/2019;0,2;9
Passo Corese ETG;13/12/2019;0,3;13,2
Passo Corese ETG;14/12/2019;0,1;15,5
Passo Corese ETG;15/12/2019;2,2;17,6
Passo Corese ETG;16/12/2019;7,1;18,1
Passo Corese ETG;17/12/2019;5,6;19,8
Passo Corese ETG;18/12/2019;7,5;13,9
Passo Corese ETG;19/12/2019;5;11,7
Passo Corese ETG;20/12/2019;2,9;15,2
Passo Corese ETG;21/12/2019;11,5;16,7
Passo Corese ETG;22/12/2019;11,5;15,6
Passo Corese ETG;23/12/2019;3,7;15,8
Passo Corese ETG;24/12/2019;1,3;13,9
Passo Corese ETG;25/12/2019;2,6;15,6
Passo Corese ETG;26/12/2019;0,3;14,3
Passo Corese ETG;27/12/2019;2,2;15,2
Passo Corese ETG;28/12/2019;3,9;12,3
Passo Corese ETG;29/12/2019;1,4;11,2
Passo Corese ETG;30/12/2019;0,7;11,4
Passo Corese ETG;31/12/2019;-1,4;10,3
Pianetto;01/12/2019;3,8;15,3
Pianetto;02/12/2019;12;15,6
Pianetto;03/12/2019;6,7;13,3
Pianetto;04/12/2019;5;11,9
Pianetto;05/12/2019;2,9;16
Pianetto;06/12/2019;5,6;16,3
Pianetto;07/12/2019;4,8;15,4
Pianetto;08/12/2019;4,7;14,3
Pianetto;09/12/2019;4,2;15,3
Pianetto;10/12/2019;2;12,6
Pianetto;11/12/2019;-1,3;9,6
Pianetto;12/12/2019;-1,6;10,8
Pianetto;13/12/2019;-0,4;13,4
Pianetto;14/12/2019;0,7;15,6
Pianetto;15/12/2019;3,7;14,7
Pianetto;16/12/2019;11,7;15,5
Pianetto;17/12/2019;9,8;17,5
Pianetto;18/12/2019;8,1;16,4
Pianetto;19/12/2019;5,6;14
Pianetto;20/12/2019;5,6;13,8
Pianetto;21/12/2019;10,4;16
Pianetto;22/12/2019;11,5;15
Pianetto;23/12/2019;4,5;14,8
Pianetto;24/12/2019;0,6;14,8
Pianetto;25/12/2019;2;14,9
Pianetto;26/12/2019;2,9;16,2
Pianetto;27/12/2019;1,4;14,3
Pianetto;28/12/2019;2,4;9,8
Pianetto;29/12/2019;0,6;8,2
Pianetto;30/12/2019;0,7;8,3
Pianetto;31/12/2019;-2,3;10,3
Piedimonte San Germano;01/12/2019;2,6;15,8
Piedimonte San Germano;02/12/2019;9;15,9
Piedimonte San Germano;03/12/2019;8;17,3
Piedimonte San Germano;04/12/2019;3,1;15,8
Piedimonte San Germano;05/12/2019;4,3;16,9
Piedimonte San Germano;06/12/2019;5,5;13,7
Piedimonte San Germano;07/12/2019;6,7;14,5
Piedimonte San Germano;08/12/2019;6,3;14,9
Piedimonte San Germano;09/12/2019;6,8;13
Piedimonte San Germano;10/12/2019;5,4;15
Piedimonte San Germano;11/12/2019;2,7;14,5
Piedimonte San Germano;12/12/2019;4,4;12,8
Piedimonte San Germano;13/12/2019;1,1;11,9
Piedimonte San Germano;14/12/2019;4,7;16
Piedimonte San Germano;15/12/2019;1,7;14,7
Piedimonte San Germano;16/12/2019;6;19,2
Piedimonte San Germano;17/12/2019;3,6;17,7
Piedimonte San Germano;18/12/2019;10,4;18
Piedimonte San Germano;19/12/2019;8,9;17,3
Piedimonte San Germano;20/12/2019;4,8;14,3
Piedimonte San Germano;21/12/2019;12,2;15,8
Piedimonte San Germano;22/12/2019;10,8;16,6
Piedimonte San Germano;23/12/2019;6,3;16,3
Piedimonte San Germano;24/12/2019;2,3;15,3
Piedimonte San Germano;25/12/2019;0,3;15,7
Piedimonte San Germano;26/12/2019;-0,6;15,7
Piedimonte San Germano;27/12/2019;0,3;14,4
Piedimonte San Germano;28/12/2019;1,8;11,2
Piedimonte San Germano;29/12/2019;-1,5;11,3
Piedimonte San Germano;30/12/2019;-2;12,2
Piedimonte San Germano;31/12/2019;-3,6;11,9
Poggio Mirteto;01/12/2019;5,3;16,5
Poggio Mirteto;02/12/2019;12,4;15,2
Poggio Mirteto;03/12/2019;5,3;13,4
Poggio Mirteto;04/12/2019;1,9;13,3
Poggio Mirteto;05/12/2019;3;12,8
Poggio Mirteto;06/12/2019;6,8;16,4
