Stazioni;Data;T-MIN;T-MAX
SS.Cosma e Damiano;08/04/2020;3,2;21
SS.Cosma e Damiano;09/04/2020;4,1;20,2
SS.Cosma e Damiano;10/04/2020;5,7;19,1
SS.Cosma e Damiano;11/04/2020;6,3;19,1
SS.Cosma e Damiano;12/04/2020;9,7;18,8
SS.Cosma e Damiano;13/04/2020;8,1;20,6
SS.Cosma e Damiano;14/04/2020;10,2;20,1
SS.Cosma e Damiano;15/04/2020;6,1;19,6
SS.Cosma e Damiano;16/04/2020;1,9;18,8
SS.Cosma e Damiano;17/04/2020;5,1;20,1
SS.Cosma e Damiano;18/04/2020;8;20,5
SS.Cosma e Damiano;19/04/2020;14,1;23
SS.Cosma e Damiano;20/04/2020;13,1;20,2
SS.Cosma e Damiano;21/04/2020;15,5;21,7
SS.Cosma e Damiano;22/04/2020;13,9;19,7
SS.Cosma e Damiano;23/04/2020;12,2;22,1
SS.Cosma e Damiano;24/04/2020;7,9;20,2
SS.Cosma e Damiano;25/04/2020;10,4;19,7
SS.Cosma e Damiano;26/04/2020;8,4;20,2
SS.Cosma e Damiano;27/04/2020;8,7;20,2
SS.Cosma e Damiano;28/04/2020;11,4;19,9
SS.Cosma e Damiano;29/04/2020;10,7;20
SS.Cosma e Damiano;30/04/2020;7,9;20,6
Sabaudia;01/04/2020;6,7;13,7
Sabaudia;02/04/2020;8,2;14,8
Sabaudia;03/04/2020;5,5;16,7
Sabaudia;04/04/2020;6,8;16,9
Sabaudia;05/04/2020;7,8;19,1
Sabaudia;06/04/2020;9,4;20,5
Sabaudia;07/04/2020;10,1;20,9
Sabaudia;08/04/2020;9,3;20,1
Sabaudia;09/04/2020;9,3;20,4
Sabaudia;10/04/2020;9,6;19,9
Sabaudia;11/04/2020;11;20,6
Sabaudia;12/04/2020;13,5;21,2
Sabaudia;13/04/2020;12,2;21,4
Sabaudia;14/04/2020;13,1;19,1
Sabaudia;15/04/2020;10,3;18,8
Sabaudia;16/04/2020;8,5;19,5
Sabaudia;17/04/2020;9,4;19,6
Sabaudia;18/04/2020;12;19,7
Sabaudia;19/04/2020;15;21,2
Sabaudia;20/04/2020;13,9;19,8
Sabaudia;21/04/2020;15,5;20,2
Sabaudia;22/04/2020;14,3;16,8
Sabaudia;23/04/2020;13,7;20
Sabaudia;24/04/2020;10,5;20,5
Sabaudia;25/04/2020;12,4;20,3
Sabaudia;26/04/2020;10,7;20,8
Sabaudia;27/04/2020;11,1;21,2
Sabaudia;28/04/2020;14,1;21,7
Sabaudia;29/04/2020;14,4;20,8
Sabaudia;30/04/2020;11,5;20,6
Sacco a Colleferro;01/04/2020;0,5;13,6
Sacco a Colleferro;02/04/2020;-1,6;14,3
Sacco a Colleferro;03/04/2020;-1,9;18,5
Sacco a Colleferro;04/04/2020;-1,5;20,4
Sacco a Colleferro;05/04/2020;-1,2;21,8
Sacco a Colleferro;06/04/2020;1,1;21,8
Sacco a Colleferro;07/04/2020;0,5;21,2
Sacco a Colleferro;08/04/2020;0,4;20,9
Sacco a Colleferro;09/04/2020;0,6;21,6
Sacco a Colleferro;10/04/2020;0,3;22,9
Sacco a Colleferro;11/04/2020;0,8;24
Sacco a Colleferro;12/04/2020;2,1;23,6
Sacco a Colleferro;13/04/2020;4,3;23,4
Sacco a Colleferro;14/04/2020;5,1;16
Sacco a Colleferro;15/04/2020;0,3;19,6
Sacco a Colleferro;16/04/2020;0,4;21,1
Sacco a Colleferro;17/04/2020;1,7;22,3
Sacco a Colleferro;18/04/2020;7,5;23
Sacco a Colleferro;19/04/2020;13,3;23,7
Sacco a Colleferro;20/04/2020;12,9;17
Sacco a Colleferro;21/04/2020;13,3;21,2
Sacco a Colleferro;22/04/2020;12,3;16,2
Sacco a Colleferro;23/04/2020;8,9;21,3
Sacco a Colleferro;24/04/2020;5,5;21,7
Sacco a Colleferro;25/04/2020;4,2;21,4
Sacco a Colleferro;26/04/2020;3;22
Sacco a Colleferro;27/04/2020;3,7;22,7
Sacco a Colleferro;28/04/2020;7,3;22,2
Sacco a Colleferro;29/04/2020;7,6;20,4
Sacco a Colleferro;30/04/2020;3,6;22
Salisano;01/04/2020;1,9;12
Salisano;02/04/2020;1,6;13,1
Salisano;03/04/2020;3,7;16,6
Salisano;04/04/2020;8;18,3
Salisano;05/04/2020;8;19,2
Salisano;06/04/2020;9,7;22,4
Salisano;07/04/2020;9,6;20,8
Salisano;08/04/2020;10,4;21
Salisano;09/04/2020;9,5;20,8
Salisano;10/04/2020;9,4;22,2
Salisano;11/04/2020;11,6;23,1
Salisano;12/04/2020;12,6;22,8
Salisano;13/04/2020;10;20,5
Salisano;14/04/2020;9;13,7
Salisano;15/04/2020;5,8;20,9
Salisano;16/04/2020;6,7;19,7
Salisano;17/04/2020;8,2;21,7
Salisano;18/04/2020;9,1;20,5
Salisano;19/04/2020;12;20,4
Salisano;20/04/2020;13,4;16,8
Salisano;21/04/2020;12,8;18
Salisano;22/04/2020;11,7;14,1
Salisano;23/04/2020;10,1;20
Salisano;24/04/2020;9,2;21,3
Salisano;25/04/2020;9;20,2
Salisano;26/04/2020;9;21,3
Salisano;27/04/2020;10;21,6
Salisano;28/04/2020;10,4;18,8
Salisano;29/04/2020;10,3;17,7
Salisano;30/04/2020;8,9;20,2
Salone;01/04/2020;-2,7;13,9
Salone;02/04/2020;-2,4;15,5
Salone;03/04/2020;-4,6;19,8
Salone;04/04/2020;-2,6;22
Salone;05/04/2020;-1,5;22,7
Salone;06/04/2020;0,2;23,1
Salone;07/04/2020;-0,1;23,2
Salone;08/04/2020;0;22,6
Salone;09/04/2020;1,2;23,3
Salone;10/04/2020;-1,2;24,6
Salone;11/04/2020;-0,4;25,3
Salone;12/04/2020;0,8;25,5
Salone;13/04/2020;2,3;23,4
Salone;14/04/2020;3,3;15,9
Salone;15/04/2020;1,1;21
Salone;16/04/2020;-0,6;20,8
Salone;17/04/2020;0,3;23
Salone;18/04/2020;5,3;24,4
Salone;19/04/2020;11,4;24,1
Salone;20/04/2020;13,7;18,1
Salone;21/04/2020;13,5;21,6
Salone;22/04/2020;11,9;15,6
Salone;23/04/2020;7,9;21,9
Salone;24/04/2020;3,7;23,1
Salone;25/04/2020;4,2;23,4
Salone;26/04/2020;2,2;23,3
Salone;27/04/2020;3,1;23,3
Salone;28/04/2020;6,5;22
Salone;29/04/2020;6,8;22,1
Salone;30/04/2020;2,8;23,4
Sambuci;01/04/2020;-0,3;9,9
Sambuci;02/04/2020;0,1;10,7
Sambuci;03/04/2020;2,1;14,5
Sambuci;04/04/2020;4,6;16,9
Sambuci;05/04/2020;6,8;18,2
Sambuci;06/04/2020;8,3;18,8
Sambuci;07/04/2020;7,4;17,8
Sambuci;08/04/2020;8,7;17,2
Sambuci;09/04/2020;7,9;17,9
Sambuci;10/04/2020;7,7;19,6
Sambuci;11/04/2020;10,3;21,1
Sambuci;12/04/2020;10,9;20,3
Sambuci;13/04/2020;10;19,4
Sambuci;14/04/2020;6,4;12,9
Sambuci;15/04/2020;2,6;16,5
Sambuci;16/04/2020;5,8;17,4
Sambuci;17/04/2020;7,3;19
Sambuci;18/04/2020;9,9;19,5
Sambuci;19/04/2020;12,6;20,8
Sambuci;20/04/2020;11,8;15,4
Sambuci;21/04/2020;11,3;17,8
Sambuci;22/04/2020;10;13
Sambuci;23/04/2020;9,2;17
Sambuci;24/04/2020;7,5;18,6
Sambuci;25/04/2020;8,4;18,3
Sambuci;26/04/2020;7,6;18,4
Sambuci;27/04/2020;8,7;19,3
Sambuci;28/04/2020;9,3;18,2
Sambuci;29/04/2020;9,1;15,9
Sambuci;30/04/2020;8,4;18,5
San Biagio Saracinisco;01/04/2020;-5,8;7,3
San Biagio Saracinisco;02/04/2020;-3,9;8,4
San Biagio Saracinisco;03/04/2020;-1;11,6
San Biagio Saracinisco;04/04/2020;-1,1;11,4
San Biagio Saracinisco;05/04/2020;4,5;13,9
San Biagio Saracinisco;06/04/2020;5,1;14,5
San Biagio Saracinisco;07/04/2020;4;16,7
San Biagio Saracinisco;08/04/2020;4,2;15,5
San Biagio Saracinisco;09/04/2020;3,7;16,4
San Biagio Saracinisco;10/04/2020;5,1;17,8
San Biagio Saracinisco;11/04/2020;7;19,4
San Biagio Saracinisco;12/04/2020;9,1;18,3
San Biagio Saracinisco;13/04/2020;6,9;16,6
San Biagio Saracinisco;14/04/2020;2,4;10,8
San Biagio Saracinisco;15/04/2020;-1,5;12,4
San Biagio Saracinisco;16/04/2020;2,6;14,6
San Biagio Saracinisco;17/04/2020;5,3;17,1
San Biagio Saracinisco;18/04/2020;9,3;19,1
San Biagio Saracinisco;19/04/2020;11,4;19,3
San Biagio Saracinisco;20/04/2020;9,3;13,8
San Biagio Saracinisco;21/04/2020;9,3;14,3
San Biagio Saracinisco;22/04/2020;8,1;11,8
San Biagio Saracinisco;23/04/2020;5,1;12,7
San Biagio Saracinisco;24/04/2020;4,4;14,6
San Biagio Saracinisco;25/04/2020;6,7;14,1
San Biagio Saracinisco;26/04/2020;5,2;16,1
San Biagio Saracinisco;27/04/2020;5,9;17
San Biagio Saracinisco;28/04/2020;7,6;12,8
San Biagio Saracinisco;29/04/2020;6,6;11,7
San Biagio Saracinisco;30/04/2020;4,3;14,8
San Marino;01/04/2020;0,8;13,1
San Marino;02/04/2020;0,2;14
San Marino;03/04/2020;1,1;18
San Marino;04/04/2020;1,3;19,3
San Marino;05/04/2020;5,9;21,5
San Marino;06/04/2020;7,4;21,9
San Marino;07/04/2020;5,1;21,9
San Marino;08/04/2020;5,8;21,4
San Marino;09/04/2020;5,1;22,3
San Marino;10/04/2020;5,1;23,7
San Marino;11/04/2020;6,2;24,6
San Marino;12/04/2020;7,3;24,3
San Marino;13/04/2020;6,2;21,8
San Marino;14/04/2020;-;-
San Marino;15/04/2020;-;-
San Marino;16/04/2020;-;-
San Marino;17/04/2020;-;-
San Marino;18/04/2020;8,1;24,5
San Marino;19/04/2020;13,1;25
San Marino;20/04/2020;12,4;16,8
San Marino;21/04/2020;12,6;20,5
San Marino;22/04/2020;11,8;17
San Marino;23/04/2020;10,7;21,6
San Marino;24/04/2020;7,2;22,2
San Marino;25/04/2020;7,5;21,6
San Marino;26/04/2020;7,8;22,1
San Marino;27/04/2020;7,3;23,6
San Marino;28/04/2020;10,2;20,4
San Marino;29/04/2020;9,4;19,9
San Marino;30/04/2020;7,1;22,6
Santa Severa;01/04/2020;4,1;14
Santa Severa;02/04/2020;1,8;13
Santa Severa;03/04/2020;2,8;15,3
Santa Severa;04/04/2020;5,5;21,1
Santa Severa;05/04/2020;12,4;22,3
Santa Severa;06/04/2020;8;18,5
Santa Severa;07/04/2020;6,8;17,9
Santa Severa;08/04/2020;7,1;18,6
Santa Severa;09/04/2020;5,5;17,4
Santa Severa;10/04/2020;5,6;17,9
Santa Severa;11/04/2020;6,6;18,6
Santa Severa;12/04/2020;6,4;17,9
Santa Severa;13/04/2020;10,7;18,5
Santa Severa;14/04/2020;9,7;17,7
Santa Severa;15/04/2020;7,7;18,2
Santa Severa;16/04/2020;5,4;17,7
Santa Severa;17/04/2020;8,6;18,5
Santa Severa;18/04/2020;9,6;18,6
Santa Severa;19/04/2020;13,7;19
Santa Severa;20/04/2020;14,6;19
Santa Severa;21/04/2020;15;21
Santa Severa;22/04/2020;13,1;17,2
Santa Severa;23/04/2020;12;19,8
Santa Severa;24/04/2020;9,3;19
Santa Severa;25/04/2020;7,6;19,2
Santa Severa;26/04/2020;9,6;19,4
Santa Severa;27/04/2020;9,3;19,4
Santa Severa;28/04/2020;12,4;20
Santa Severa;29/04/2020;11,7;20,2
Santa Severa;30/04/2020;9,4;19,4
Sasso Furbara;01/04/2020;1,9;11,1
Sasso Furbara;02/04/2020;1,7;13,2
Sasso Furbara;03/04/2020;3;15,6
Sasso Furbara;04/04/2020;7,8;19,7
Sasso Furbara;05/04/2020;8,6;20
Sasso Furbara;06/04/2020;10,4;19,9
Sasso Furbara;07/04/2020;9,6;20,5
Sasso Furbara;08/04/2020;10,2;19,9
Sasso Furbara;09/04/2020;8,1;19,6
Sasso Furbara;10/04/2020;8,8;20,9
Sasso Furbara;11/04/2020;11,1;21,7
Sasso Furbara;12/04/2020;10,4;20,1
Sasso Furbara;13/04/2020;9,4;19
Sasso Furbara;14/04/2020;9,1;14
Sasso Furbara;15/04/2020;6,4;17,6
Sasso Furbara;16/04/2020;7,6;18,9
Sasso Furbara;17/04/2020;7,6;19,7
Sasso Furbara;18/04/2020;10,2;19,3
Sasso Furbara;19/04/2020;12,7;20,3
Sasso Furbara;20/04/2020;12,6;15,8
Sasso Furbara;21/04/2020;12,4;19,1
Sasso Furbara;22/04/2020;10,7;13,8
Sasso Furbara;23/04/2020;10,8;20,9
Sasso Furbara;24/04/2020;9,1;20,2
Sasso Furbara;25/04/2020;9,2;20,4
Sasso Furbara;26/04/2020;9,4;20,6
Sasso Furbara;27/04/2020;10,1;20,6
Sasso Furbara;28/04/2020;12,1;16,3
Sasso Furbara;29/04/2020;11,1;18,7
Sasso Furbara;30/04/2020;9,1;19,8
Settefrati;01/04/2020;-1,6;7,1
Settefrati;02/04/2020;-1,2;10,6
Settefrati;03/04/2020;1;14,8
Settefrati;04/04/2020;1,1;14,9
Settefrati;05/04/2020;4,3;17,4
Settefrati;06/04/2020;4,8;18,5
Settefrati;07/04/2020;5,5;20,1
Settefrati;08/04/2020;5,7;19,3
Settefrati;09/04/2020;5,7;19,4
Settefrati;10/04/2020;6,2;21,2
Settefrati;11/04/2020;7,9;22,7
Settefrati;12/04/2020;9,1;22,9
Settefrati;13/04/2020;7,7;20,7
Settefrati;14/04/2020;4,8;12,1
Settefrati;15/04/2020;0,7;16,7
Settefrati;16/04/2020;3,7;18,6
Settefrati;17/04/2020;5,6;20,4
Settefrati;18/04/2020;8,5;22,7
Settefrati;19/04/2020;12,3;23,8
Settefrati;20/04/2020;11,7;14,9
Settefrati;21/04/2020;10,4;18,3
Settefrati;22/04/2020;9,5;14,2
Settefrati;23/04/2020;7,8;15,8
Settefrati;24/04/2020;6,2;19,6
Settefrati;25/04/2020;6,9;19,4
Settefrati;26/04/2020;6,6;20,2
Settefrati;27/04/2020;7,4;20,5
Settefrati;28/04/2020;9,2;16,9
Settefrati;29/04/2020;7,8;15
Settefrati;30/04/2020;6,3;18,4
Sgurgola;01/04/2020;0,5;14
Sgurgola;02/04/2020;-0,3;15,5
Sgurgola;03/04/2020;-1,9;18,9
Sgurgola;04/04/2020;-0,9;20,2
Sgurgola;05/04/2020;-0,3;21,5
Sgurgola;06/04/2020;1,1;21,6
Sgurgola;07/04/2020;0,6;22,3
Sgurgola;08/04/2020;1;21,4
Sgurgola;09/04/2020;1,4;22,3
Sgurgola;10/04/2020;0,8;23,4
Sgurgola;11/04/2020;1,8;25
Sgurgola;12/04/2020;3,1;24,7
Sgurgola;13/04/2020;4,9;22,5
Sgurgola;14/04/2020;5,3;16,4
Sgurgola;15/04/2020;2,7;20,4
Sgurgola;16/04/2020;0,7;21,6
Sgurgola;17/04/2020;2;22,5
Sgurgola;18/04/2020;6,6;24,2
Sgurgola;19/04/2020;13,1;24,7
Sgurgola;20/04/2020;12,6;17,9
Sgurgola;21/04/2020;13,2;21,4
Sgurgola;22/04/2020;11,7;17,1
Sgurgola;23/04/2020;9,2;21,8
Sgurgola;24/04/2020;6,6;22,6
Sgurgola;25/04/2020;5,6;22,2
Sgurgola;26/04/2020;3,5;22,5
Sgurgola;27/04/2020;4,2;24,3
Sgurgola;28/04/2020;7,5;21
Sgurgola;29/04/2020;7;20,7
Sgurgola;30/04/2020;4,1;23,1
Sora;01/04/2020;2,3;9,5
Sora;02/04/2020;0,2;13,9
Sora;03/04/2020;2,4;17,9
Sora;04/04/2020;2,9;17,5
Sora;05/04/2020;10,5;18,3
Sora;06/04/2020;7,2;21,5
Sora;07/04/2020;4,9;22
Sora;08/04/2020;6,1;21,9
Sora;09/04/2020;6,2;22,1
Sora;10/04/2020;6;23,9
Sora;11/04/2020;6,6;24,9
Sora;12/04/2020;8,7;24,5
Sora;13/04/2020;7,2;22,8
Sora;14/04/2020;8,4;13,6
Sora;15/04/2020;6;19,2
Sora;16/04/2020;2,4;21,1
Sora;17/04/2020;5,4;22,6
Sora;18/04/2020;8,6;23,8
Sora;19/04/2020;14,2;24,6
Sora;20/04/2020;13,8;17,2
Sora;21/04/2020;12,9;20,8
Sora;22/04/2020;12,2;16,9
Sora;23/04/2020;9,6;19,1
Sora;24/04/2020;6,6;22,4
Sora;25/04/2020;7,9;22
Sora;26/04/2020;7,4;22,8
Sora;27/04/2020;8,5;23,4
Sora;28/04/2020;9,7;18,4
Sora;29/04/2020;9,8;20,5
Sora;30/04/2020;6,6;22,9
Sorano Meteo;01/04/2020;-1,7;4,9
Sorano Meteo;02/04/2020;-1;10,1
Sorano Meteo;03/04/2020;3;11,9
Sorano Meteo;04/04/2020;4,9;12,8
Sorano Meteo;05/04/2020;6,1;13,2
Sorano Meteo;06/04/2020;8,9;16,6
Sorano Meteo;07/04/2020;9;18,4
Sorano Meteo;08/04/2020;8,3;17,1
Sorano Meteo;09/04/2020;8,4;16,5
Sorano Meteo;10/04/2020;11,5;18,5
Sorano Meteo;11/04/2020;13,1;20,3
Sorano Meteo;12/04/2020;12,3;19,2
Sorano Meteo;13/04/2020;8,8;16
Sorano Meteo;14/04/2020;5,7;14,4
Sorano Meteo;15/04/2020;3;12,8
Sorano Meteo;16/04/2020;7,6;15,2
Sorano Meteo;17/04/2020;7,2;16,8
Sorano Meteo;18/04/2020;9,3;15,6
Sorano Meteo;19/04/2020;10,7;17,8
Sorano Meteo;20/04/2020;9,9;13
Sorano Meteo;21/04/2020;7,3;10,2
Sorano Meteo;22/04/2020;6,8;8,6
Sorano Meteo;23/04/2020;7,5;15,3
Sorano Meteo;24/04/2020;8,4;17,1
Sorano Meteo;25/04/2020;9,1;15,7
Sorano Meteo;26/04/2020;8,2;16
Sorano Meteo;27/04/2020;9,3;16
Sorano Meteo;28/04/2020;9;12
Sorano Meteo;29/04/2020;9,5;15,5
Sorano Meteo;30/04/2020;7,7;15,3
Sorgenti Capore;01/04/2020;0,7;12
Sorgenti Capore;02/04/2020;-0,6;14,2
Sorgenti Capore;03/04/2020;0;17,9
Sorgenti Capore;04/04/2020;1,5;19,9
Sorgenti Capore;05/04/2020;1,5;20,7
Sorgenti Capore;06/04/2020;4,2;22,6
Sorgenti Capore;07/04/2020;3,6;22,2
Sorgenti Capore;08/04/2020;3,9;21,5
Sorgenti Capore;09/04/2020;3,3;21,7
Sorgenti Capore;10/04/2020;3,7;23
Sorgenti Capore;11/04/2020;4,7;25
Sorgenti Capore;12/04/2020;5,5;24,3
Sorgenti Capore;13/04/2020;5,3;21,9
Sorgenti Capore;14/04/2020;6,4;14,8
Sorgenti Capore;15/04/2020;3;20
Sorgenti Capore;16/04/2020;2,6;20,8
Sorgenti Capore;17/04/2020;3,9;22,4
Sorgenti Capore;18/04/2020;7;21,5
Sorgenti Capore;19/04/2020;13;21,8
Sorgenti Capore;20/04/2020;14,1;18,1
Sorgenti Capore;21/04/2020;12,7;19,9
Sorgenti Capore;22/04/2020;11,5;14,9
Sorgenti Capore;23/04/2020;9;20,4
Sorgenti Capore;24/04/2020;6,1;22,2
Sorgenti Capore;25/04/2020;6,1;21,8
Sorgenti Capore;26/04/2020;5,1;22
Sorgenti Capore;27/04/2020;5,9;22,2
Sorgenti Capore;28/04/2020;9,3;21,1
Sorgenti Capore;29/04/2020;9,2;19,9
Sorgenti Capore;30/04/2020;6,5;22,1
Sorgenti Peschiera;01/04/2020;1,9;8,5
Sorgenti Peschiera;02/04/2020;-0,9;13,3
Sorgenti Peschiera;03/04/2020;-1,7;16,8
Sorgenti Peschiera;04/04/2020;3,3;16,4
Sorgenti Peschiera;05/04/2020;3,3;17,5
Sorgenti Peschiera;06/04/2020;2,3;20,4
Sorgenti Peschiera;07/04/2020;4,3;21,6
Sorgenti Peschiera;08/04/2020;5,4;20,4
Sorgenti Peschiera;09/04/2020;4,4;21,7
Sorgenti Peschiera;10/04/2020;2,3;22,9
Sorgenti Peschiera;11/04/2020;2,5;23,9
Sorgenti Peschiera;12/04/2020;3,9;23,1
Sorgenti Peschiera;13/04/2020;5,3;20,9
Sorgenti Peschiera;14/04/2020;8,3;13,5
Sorgenti Peschiera;15/04/2020;4,4;18,6
Sorgenti Peschiera;16/04/2020;3,4;19,8
Sorgenti Peschiera;17/04/2020;2,3;21,6
Sorgenti Peschiera;18/04/2020;5,9;23,2
Sorgenti Peschiera;19/04/2020;10,8;23,2
Sorgenti Peschiera;20/04/2020;13,4;16,8
Sorgenti Peschiera;21/04/2020;12,5;16,7
Sorgenti Peschiera;22/04/2020;12,2;14
Sorgenti Peschiera;23/04/2020;8,6;19,2
Sorgenti Peschiera;24/04/2020;4,7;20,5
Sorgenti Peschiera;25/04/2020;4,4;20,3
Sorgenti Peschiera;26/04/2020;3;21,2
Sorgenti Peschiera;27/04/2020;4,4;21,2
Sorgenti Peschiera;28/04/2020;7,4;19,1
Sorgenti Peschiera;29/04/2020;8,4;17,2
Sorgenti Peschiera;30/04/2020;5,4;19,3
Soriano nel Cimino;01/04/2020;0,5;8,3
Soriano nel Cimino;02/04/2020;-0,4;12,3
Soriano nel Cimino;03/04/2020;2,1;15,9
Soriano nel Cimino;04/04/2020;5,8;17,9
Soriano nel Cimino;05/04/2020;6,8;17,6
Soriano nel Cimino;06/04/2020;7,8;20,8
Soriano nel Cimino;07/04/2020;6,8;21,1
Soriano nel Cimino;08/04/2020;7,6;20,8
Soriano nel Cimino;09/04/2020;6,2;20,5
Soriano nel Cimino;10/04/2020;7,6;21,7
Soriano nel Cimino;11/04/2020;10,6;23,9
Soriano nel Cimino;12/04/2020;10,1;23,3
Soriano nel Cimino;13/04/2020;10,2;19,4
Soriano nel Cimino;14/04/2020;7,6;15,9
Soriano nel Cimino;15/04/2020;4,4;17,4
Soriano nel Cimino;16/04/2020;5,5;20,2
Soriano nel Cimino;17/04/2020;6,5;20,2
Soriano nel Cimino;18/04/2020;7,8;20,5
Soriano nel Cimino;19/04/2020;11,2;22
Soriano nel Cimino;20/04/2020;11,9;15,4
Soriano nel Cimino;21/04/2020;9,8;14,5
Soriano nel Cimino;22/04/2020;9,2;10,8
Soriano nel Cimino;23/04/2020;8,6;20
Soriano nel Cimino;24/04/2020;7,9;21,1
Soriano nel Cimino;25/04/2020;8,8;19,4
Soriano nel Cimino;26/04/2020;6,3;19,3
Soriano nel Cimino;27/04/2020;9,3;20,5
Soriano nel Cimino;28/04/2020;10;19,1
Soriano nel Cimino;29/04/2020;10;20,3
Soriano nel Cimino;30/04/2020;8,7;19,4
Spigno Saturnia;01/04/2020;3;13,3
Spigno Saturnia;02/04/2020;3,5;14,1
Spigno Saturnia;03/04/2020;5,9;18,4
Spigno Saturnia;04/04/2020;7,4;21,1
Spigno Saturnia;05/04/2020;9,1;21,8
Spigno Saturnia;06/04/2020;8,1;23,1
Spigno Saturnia;07/04/2020;5;22,4
Spigno Saturnia;08/04/2020;3,7;21
Spigno Saturnia;09/04/2020;3,5;20,4
Spigno Saturnia;10/04/2020;4,6;20,7
Spigno Saturnia;11/04/2020;5,1;19,9
Spigno Saturnia;12/04/2020;10,6;19,7
Spigno Saturnia;13/04/2020;7,2;21,1
Spigno Saturnia;14/04/2020;9,7;18,9
Spigno Saturnia;15/04/2020;5,4;20,2
Spigno Saturnia;16/04/2020;1,7;19,6
Spigno Saturnia;17/04/2020;4,4;20,4
Spigno Saturnia;18/04/2020;7,7;21,2
Spigno Saturnia;19/04/2020;14,2;23,9
Spigno Saturnia;20/04/2020;13,6;20,5
Spigno Saturnia;21/04/2020;15,8;22,1
Spigno Saturnia;22/04/2020;14;18,7
Spigno Saturnia;23/04/2020;13;22,4
Spigno Saturnia;24/04/2020;7,3;21,7
Spigno Saturnia;25/04/2020;9,7;20,2
Spigno Saturnia;26/04/2020;7,2;20,5
Spigno Saturnia;27/04/2020;7,8;21,1
Spigno Saturnia;28/04/2020;10,1;19,7
Spigno Saturnia;29/04/2020;10,6;21,1
Spigno Saturnia;30/04/2020;7,7;22
Subiaco-Scolastica;01/04/2020;1,8;11,7
Subiaco-Scolastica;02/04/2020;-0,4;12,4
Subiaco-Scolastica;03/04/2020;1;17
Subiaco-Scolastica;04/04/2020;2,7;17,6
Subiaco-Scolastica;05/04/2020;5,5;19,7
Subiaco-Scolastica;06/04/2020;6,5;21,5
Subiaco-Scolastica;07/04/2020;4,1;20,9
Subiaco-Scolastica;08/04/2020;4,7;19,2
Subiaco-Scolastica;09/04/2020;4,5;20,4
Subiaco-Scolastica;10/04/2020;4,3;22,2
Subiaco-Scolastica;11/04/2020;6;23,4
Subiaco-Scolastica;12/04/2020;7,3;22,8
Subiaco-Scolastica;13/04/2020;7,1;20,7
Subiaco-Scolastica;14/04/2020;5,1;14,2
Subiaco-Scolastica;15/04/2020;2,4;18,5
Subiaco-Scolastica;16/04/2020;2,3;20,6
Subiaco-Scolastica;17/04/2020;4,7;21,6
Subiaco-Scolastica;18/04/2020;8;23,2
Subiaco-Scolastica;19/04/2020;13,1;23,5
Subiaco-Scolastica;20/04/2020;12,3;15,8
Subiaco-Scolastica;21/04/2020;11,4;19,2
Subiaco-Scolastica;22/04/2020;10,9;15
Subiaco-Scolastica;23/04/2020;9,8;20,4
Subiaco-Scolastica;24/04/2020;5,5;21,2
Subiaco-Scolastica;25/04/2020;6,4;21,3
Subiaco-Scolastica;26/04/2020;5;21,2
Subiaco-Scolastica;27/04/2020;6,4;22,5
Subiaco-Scolastica;28/04/2020;8,3;18,4
Subiaco-Scolastica;29/04/2020;7,9;17,9
Subiaco-Scolastica;30/04/2020;4,9;20,6
Supino;01/04/2020;-3,1;3,9
Supino;02/04/2020;-0,5;6,1
Supino;03/04/2020;-1,3;10
Supino;04/04/2020;0,3;11,3
Supino;05/04/2020;3,9;12
Supino;06/04/2020;3,7;13,4
Supino;07/04/2020;4,9;14
Supino;08/04/2020;5,6;13,9
Supino;09/04/2020;3,3;14,2
Supino;10/04/2020;5,4;15,8
Supino;11/04/2020;9,8;16,5
Supino;12/04/2020;6,5;16,9
Supino;13/04/2020;6,5;14,2
Supino;14/04/2020;4,4;10,2
Supino;15/04/2020;1,1;11,6
Supino;16/04/2020;1,7;13,8
Supino;17/04/2020;3,7;14,9
Supino;18/04/2020;6,8;16,5
Supino;19/04/2020;10,6;18,2
Supino;20/04/2020;10,2;13,2
Supino;21/04/2020;8,8;11,8
Supino;22/04/2020;7,5;9,3
Supino;23/04/2020;5,8;11,8
Supino;24/04/2020;4,5;14
Supino;25/04/2020;4,5;15,1
Supino;26/04/2020;2,7;14,5
Supino;27/04/2020;4,8;15,2
Supino;28/04/2020;5,6;11,7
Supino;29/04/2020;5;12
Supino;30/04/2020;7,3;13,7
Sutri;01/04/2020;0,2;12,8
Sutri;02/04/2020;-2,7;12,6
Sutri;03/04/2020;-0,4;20,7
Sutri;04/04/2020;8,7;21,6
Sutri;05/04/2020;9,5;22,4
Sutri;06/04/2020;6,2;23,7
Sutri;07/04/2020;4,7;23,4
Sutri;08/04/2020;4,8;21,1
Sutri;09/04/2020;2,7;22,4
Sutri;10/04/2020;3,9;24,5
Sutri;11/04/2020;4,8;26,8
Sutri;12/04/2020;5;24,5
Sutri;13/04/2020;6,6;19,4
Sutri;14/04/2020;9,8;17,2
Sutri;15/04/2020;5,1;21,8
Sutri;16/04/2020;2,9;19,4
Sutri;17/04/2020;3,4;23,2
Sutri;18/04/2020;8,2;21,8
Sutri;19/04/2020;11,9;20,9
Sutri;20/04/2020;13;16,8
Sutri;21/04/2020;12,7;18,5
Sutri;22/04/2020;11,5;13,4
Sutri;23/04/2020;8,6;23,6
