Stazioni;Data;T-MIN;T-MAX
Barbarano;23/03/2020;2,6;7,6
Barbarano;24/03/2020;-0,7;6,3
Barbarano;25/03/2020;-1,3;10,5
Barbarano;26/03/2020;2,0;10,3
Barbarano;27/03/2020;6,5;15,8
Barbarano;28/03/2020;5,3;14,9
Barbarano;29/03/2020;6,0;15,8
Barbarano;30/03/2020;6,5;15,4
Barbarano;31/03/2020;3,2;12,6
Bolsena;01/03/2020;6,7;13,1
Bolsena;02/03/2020;9,2;12,6
Bolsena;03/03/2020;6,0;13,2
Bolsena;04/03/2020;1,9;13,0
Bolsena;05/03/2020;1,8;13,5
Bolsena;06/03/2020;5,1;16,6
Bolsena;07/03/2020;3,7;12,2
Bolsena;08/03/2020;4,1;13,1
Bolsena;09/03/2020;1,9;13,3
Bolsena;10/03/2020;5,8;15,8
Bolsena;11/03/2020;3,7;18,5
Bolsena;12/03/2020;7,3;15,8
Bolsena;13/03/2020;7,1;13,8
Bolsena;14/03/2020;7,3;14,9
Bolsena;15/03/2020;7,4;14,9
Bolsena;16/03/2020;4,0;18,8
Bolsena;17/03/2020;4,7;17,5
Bolsena;18/03/2020;5,7;18,7
Bolsena;19/03/2020;6,5;21,0
Bolsena;20/03/2020;4,8;19,6
Bolsena;21/03/2020;5,0;18,3
Bolsena;22/03/2020;7,1;18,4
Bolsena;23/03/2020;1,5;7,2
Bolsena;24/03/2020;-1,1;7,1
Bolsena;25/03/2020;0,3;8,6
Bolsena;26/03/2020;1,9;8,4
Bolsena;27/03/2020;7,9;13,6
Bolsena;28/03/2020;6,4;17,2
Bolsena;29/03/2020;4,5;19,4
Bolsena;30/03/2020;5,4;17,4
Bolsena;31/03/2020;3,0;9,0
Borgo Montello;01/03/2020;10,9;17,4
Borgo Montello;02/03/2020;8,0;17,4
Borgo Montello;03/03/2020;5,6;15,0
Borgo Montello;04/03/2020;3,3;17,5
Borgo Montello;05/03/2020;2,9;16,7
Borgo Montello;06/03/2020;9,5;17,3
Borgo Montello;07/03/2020;5,7;19,3
Borgo Montello;08/03/2020;2,6;18,2
Borgo Montello;09/03/2020;1,3;17,0
Borgo Montello;10/03/2020;2,9;17,1
Borgo Montello;11/03/2020;2,7;20,2
