Stazioni;Data;T-MIN;T-MAX
Abbadia S.Salvatore;01/01/2020;5,3;13,2
Abbadia S.Salvatore;02/01/2020;4,1;12,2
Abbadia S.Salvatore;03/01/2020;3,6;10,7
Abbadia S.Salvatore;04/01/2020;4,2;8
Abbadia S.Salvatore;05/01/2020;2,1;8,4
Abbadia S.Salvatore;06/01/2020;0;6,8
Abbadia S.Salvatore;07/01/2020;2,5;9,2
Abbadia S.Salvatore;08/01/2020;1,4;8,9
Abbadia S.Salvatore;09/01/2020;1,1;9,9
Abbadia S.Salvatore;10/01/2020;0,3;7,7
Abbadia S.Salvatore;11/01/2020;2,7;7,9
Abbadia S.Salvatore;12/01/2020;0,4;7,7
Abbadia S.Salvatore;13/01/2020;0,1;7,3
Abbadia S.Salvatore;14/01/2020;-0,9;6,7
Abbadia S.Salvatore;15/01/2020;1,8;8,5
Abbadia S.Salvatore;16/01/2020;1,3;8,4
Abbadia S.Salvatore;17/01/2020;1,5;7,9
Abbadia S.Salvatore;18/01/2020;2,7;5,8
Abbadia S.Salvatore;19/01/2020;1,4;4,9
Abbadia S.Salvatore;20/01/2020;0,4;2,9
Abbadia S.Salvatore;21/01/2020;-0,1;7,1
Abbadia S.Salvatore;22/01/2020;3,5;10,3
Abbadia S.Salvatore;23/01/2020;3,3;10,4
Abbadia S.Salvatore;24/01/2020;5,1;8,8
Abbadia S.Salvatore;25/01/2020;5,5;8,2
Abbadia S.Salvatore;26/01/2020;1,8;8,3
Abbadia S.Salvatore;27/01/2020;2,8;9,6
Abbadia S.Salvatore;28/01/2020;5,7;9,4
Abbadia S.Salvatore;29/01/2020;4;8,4
Abbadia S.Salvatore;30/01/2020;2,2;10,8
Abbadia S.Salvatore;31/01/2020;5,4;9
Abbazia Trisulti;01/01/2020;2,6;12,1
Abbazia Trisulti;02/01/2020;4,3;10,9
Abbazia Trisulti;03/01/2020;4,2;12,4
Abbazia Trisulti;04/01/2020;3,5;9,4
Abbazia Trisulti;05/01/2020;3;8,1
Abbazia Trisulti;06/01/2020;0,6;7,3
Abbazia Trisulti;07/01/2020;0,6;8,1
Abbazia Trisulti;08/01/2020;3,1;9,8
Abbazia Trisulti;09/01/2020;2,2;9,6
Abbazia Trisulti;10/01/2020;1,7;10,8
Abbazia Trisulti;11/01/2020;3;10
Abbazia Trisulti;12/01/2020;2,8;9,5
Abbazia Trisulti;13/01/2020;1,9;8,7
Abbazia Trisulti;14/01/2020;2,7;9,5
Abbazia Trisulti;15/01/2020;2,3;9,8
Abbazia Trisulti;16/01/2020;1,4;9,6
Abbazia Trisulti;17/01/2020;1,8;8,6
Abbazia Trisulti;18/01/2020;2,2;5,3
Abbazia Trisulti;19/01/2020;1,2;7,7
Abbazia Trisulti;20/01/2020;3,2;5,3
Abbazia Trisulti;21/01/2020;2,5;10,3
Abbazia Trisulti;22/01/2020;4,2;10,7
Abbazia Trisulti;23/01/2020;4,2;12,2
Abbazia Trisulti;24/01/2020;3,6;9,5
Abbazia Trisulti;25/01/2020;5,6;7,5
Abbazia Trisulti;26/01/2020;3,9;6,9
Abbazia Trisulti;27/01/2020;3,7;10,5
Abbazia Trisulti;28/01/2020;5,2;7,5
Abbazia Trisulti;29/01/2020;3,7;10,4
Abbazia Trisulti;30/01/2020;3,4;11,4
Abbazia Trisulti;31/01/2020;3,7;8,3
Acquapendente;01/01/2020;-2,3;23
Acquapendente;02/01/2020;-3,3;19,9
Acquapendente;03/01/2020;-1,7;20,5
Acquapendente;04/01/2020;0,3;16
Acquapendente;05/01/2020;-0,4;18,7
Acquapendente;06/01/2020;-1,1;12,7
Acquapendente;07/01/2020;-4,2;13,7
Acquapendente;08/01/2020;-3,3;16,4
Acquapendente;09/01/2020;-5,5;22,9
Acquapendente;10/01/2020;-3;14,6
Acquapendente;11/01/2020;-3,2;19,4
Acquapendente;12/01/2020;-3;18,5
Acquapendente;13/01/2020;-5,9;18,8
Acquapendente;14/01/2020;-5;16,6
Acquapendente;15/01/2020;-1,3;15,2
Acquapendente;16/01/2020;-4;19,6
Acquapendente;17/01/2020;-3,5;17
Acquapendente;18/01/2020;6,2;10,1
Acquapendente;19/01/2020;3;13
Acquapendente;20/01/2020;4,2;9,7
Acquapendente;21/01/2020;0,9;12,6
Acquapendente;22/01/2020;-1,8;19,5
Acquapendente;23/01/2020;-2,4;16,8
Acquapendente;24/01/2020;-3;13,5
Acquapendente;25/01/2020;7;12,6
Acquapendente;26/01/2020;2,1;21,1
Acquapendente;27/01/2020;0,4;19,1
Acquapendente;28/01/2020;7,4;12,5
Acquapendente;29/01/2020;1,5;16,1
Acquapendente;30/01/2020;-1,1;19,9
Acquapendente;31/01/2020;9,4;10,4
Allumiere;01/01/2020;4,8;15,1
Allumiere;02/01/2020;5,9;13,8
Allumiere;03/01/2020;5,6;11,4
Allumiere;04/01/2020;6,3;11,1
Allumiere;05/01/2020;2,3;11,7
Allumiere;06/01/2020;2;7,2
Allumiere;07/01/2020;2,7;11,9
Allumiere;08/01/2020;3,5;11,9
Allumiere;09/01/2020;4,9;10,5
Allumiere;10/01/2020;3,8;11,1
Allumiere;11/01/2020;4,8;10,6
Allumiere;12/01/2020;4,1;12
Allumiere;13/01/2020;3,1;10,6
Allumiere;14/01/2020;4,1;11,8
Allumiere;15/01/2020;4;12
Allumiere;16/01/2020;4,6;10,7
Allumiere;17/01/2020;5,1;11
Allumiere;18/01/2020;5,8;8,3
Allumiere;19/01/2020;2,7;9,7
Allumiere;20/01/2020;4;7,2
Allumiere;21/01/2020;2,5;12,1
Allumiere;22/01/2020;6,1;14,8
Allumiere;23/01/2020;4,5;13,1
Allumiere;24/01/2020;5;8,6
Allumiere;25/01/2020;7,4;10,6
Allumiere;26/01/2020;7;11,4
Allumiere;27/01/2020;5,4;12,5
Allumiere;28/01/2020;8,5;10,1
Allumiere;29/01/2020;6,4;12,8
Allumiere;30/01/2020;5,5;14
Allumiere;31/01/2020;8,1;9,7
Amatrice;01/01/2020;-4,5;13,1
Amatrice;02/01/2020;-5,7;11,8
Amatrice;03/01/2020;-5,5;15,3
Amatrice;04/01/2020;-3,6;8,2
Amatrice;05/01/2020;-4,5;7,7
Amatrice;06/01/2020;-7;4,8
Amatrice;07/01/2020;-9,1;10,7
Amatrice;08/01/2020;-5,1;10
Amatrice;09/01/2020;-7,4;12,4
Amatrice;10/01/2020;-5,7;10,6
Amatrice;11/01/2020;-5,9;9,2
Amatrice;12/01/2020;-4;8,9
Amatrice;13/01/2020;-5,3;10
Amatrice;14/01/2020;-4,5;9,9
Amatrice;15/01/2020;-6,4;10,5
Amatrice;16/01/2020;-6,3;10,3
Amatrice;17/01/2020;-6;10,9
Amatrice;18/01/2020;-0,4;8,2
Amatrice;19/01/2020;-1,5;6
Amatrice;20/01/2020;-1,4;5,4
Amatrice;21/01/2020;-5,1;6,9
Amatrice;22/01/2020;-4,3;12,7
Amatrice;23/01/2020;-4,9;11,8
Amatrice;24/01/2020;-5,2;14
Amatrice;25/01/2020;-0,1;9,1
Amatrice;26/01/2020;-2,4;10
Amatrice;27/01/2020;-0,5;9,5
Amatrice;28/01/2020;1,5;10,3
Amatrice;29/01/2020;-0,9;8,6
Amatrice;30/01/2020;-3,4;13,4
Amatrice;31/01/2020;3;9,1
Anzio;01/01/2020;5,5;13,8
Anzio;02/01/2020;7,1;14,8
Anzio;03/01/2020;6,4;13,3
Anzio;04/01/2020;8,8;15,6
Anzio;05/01/2020;6,4;14,9
Anzio;06/01/2020;4,9;13,6
Anzio;07/01/2020;5,2;13
Anzio;08/01/2020;7,3;14
Anzio;09/01/2020;7,5;14,5
Anzio;10/01/2020;8,2;14,7
Anzio;11/01/2020;6,8;15,2
Anzio;12/01/2020;7,7;14,7
Anzio;13/01/2020;6,4;14
Anzio;14/01/2020;7,8;14,9
Anzio;15/01/2020;6,8;14,1
Anzio;16/01/2020;6,6;13,5
Anzio;17/01/2020;5,1;13,3
Anzio;18/01/2020;7,9;12,3
Anzio;19/01/2020;6,4;13,3
Anzio;20/01/2020;8,8;12,6
Anzio;21/01/2020;7,2;14,7
Anzio;22/01/2020;8;14,5
Anzio;23/01/2020;7,4;14,7
Anzio;24/01/2020;7,3;13
Anzio;25/01/2020;10,2;16,2
Anzio;26/01/2020;9,6;14,1
Anzio;27/01/2020;8,8;14,9
Anzio;28/01/2020;12,9;14,8
Anzio;29/01/2020;11,1;14,4
Anzio;30/01/2020;9;15,6
Anzio;31/01/2020;10,2;13,5
Aprilia;01/01/2020;3;14,4
Aprilia;02/01/2020;4,9;15,4
Aprilia;03/01/2020;4;14,1
Aprilia;04/01/2020;6,3;15
Aprilia;05/01/2020;4,8;15,8
Aprilia;06/01/2020;3,7;13,5
Aprilia;07/01/2020;3,2;12,3
Aprilia;08/01/2020;5,3;14,6
Aprilia;09/01/2020;4,4;13,7
Aprilia;10/01/2020;6,9;14,9
Aprilia;11/01/2020;4,3;14,3
Aprilia;12/01/2020;5,5;15,7
Aprilia;13/01/2020;5,2;14,7
Aprilia;14/01/2020;6,7;15,8
Aprilia;15/01/2020;4;14,4
Aprilia;16/01/2020;4,7;13,6
Aprilia;17/01/2020;3,6;13,9
Aprilia;18/01/2020;6,1;12,2
Aprilia;19/01/2020;4,5;13,6
Aprilia;20/01/2020;9,2;12,3
Aprilia;21/01/2020;6,6;16,4
Aprilia;22/01/2020;6,3;15,6
Aprilia;23/01/2020;5,7;15,7
Aprilia;24/01/2020;6,4;12,4
Aprilia;25/01/2020;8,6;14,4
Aprilia;26/01/2020;8,3;15,4
Aprilia;27/01/2020;7,3;15,2
Aprilia;28/01/2020;8,9;13,8
Aprilia;29/01/2020;7,9;14,7
Aprilia;30/01/2020;6,6;15,6
Aprilia;31/01/2020;9,7;13,9
Ardea;01/01/2020;-3,5;14,4
Ardea;02/01/2020;-2;17,2
Ardea;03/01/2020;-0,8;13,6
Ardea;04/01/2020;0,2;16,2
Ardea;05/01/2020;-1,4;15,7
Ardea;06/01/2020;-2,3;12,3
Ardea;07/01/2020;-2,4;14,2
Ardea;08/01/2020;-1,1;13,7
Ardea;09/01/2020;-3,2;14
Ardea;10/01/2020;-1,5;16,8
Ardea;11/01/2020;0,5;16,2
Ardea;12/01/2020;-0,9;15,3
Ardea;13/01/2020;-1,5;16,8
Ardea;14/01/2020;0,3;16,8
Ardea;15/01/2020;-2,1;15,5
Ardea;16/01/2020;-2,6;14,3
Ardea;17/01/2020;-2,4;14,4
Ardea;18/01/2020;4,1;14,4
Ardea;19/01/2020;3,2;15
Ardea;20/01/2020;3,4;14
Ardea;21/01/2020;-0,1;18,2
Ardea;22/01/2020;0;18
Ardea;23/01/2020;0,1;17,6
Ardea;24/01/2020;0;13,1
Ardea;25/01/2020;5,9;16,9
Ardea;26/01/2020;3,1;16,6
Ardea;27/01/2020;0,3;15,5
Ardea;28/01/2020;5,8;14,3
Ardea;29/01/2020;3,6;15,5
Ardea;30/01/2020;0,5;17,8
Ardea;31/01/2020;10,3;15,2
Arsoli;01/01/2020;-4,6;18,8
Arsoli;02/01/2020;-4,1;16,8
Arsoli;03/01/2020;-3,8;18
Arsoli;04/01/2020;-2,9;11,3
Arsoli;05/01/2020;-2,1;15,4
Arsoli;06/01/2020;-3,8;12,5
Arsoli;07/01/2020;-6,6;12,2
Arsoli;08/01/2020;-2,4;18,1
Arsoli;09/01/2020;-4,2;15,6
Arsoli;10/01/2020;-4,4;16,5
Arsoli;11/01/2020;-4,5;15,9
Arsoli;12/01/2020;-4,8;17,2
Arsoli;13/01/2020;-3,5;15,1
Arsoli;14/01/2020;-1,2;16,4
Arsoli;15/01/2020;-2,1;15,4
Arsoli;16/01/2020;-3,6;16,1
Arsoli;17/01/2020;-3,9;15,2
Arsoli;18/01/2020;0,9;7,6
Arsoli;19/01/2020;-0,4;14,3
Arsoli;20/01/2020;4,9;9,8
Arsoli;21/01/2020;-2,9;16
Arsoli;22/01/2020;-0,9;17,5
Arsoli;23/01/2020;-2,7;17,9
Arsoli;24/01/2020;-2,2;15
Arsoli;25/01/2020;4,6;12,9
Arsoli;26/01/2020;3,5;13,3
Arsoli;27/01/2020;-1,2;15,4
Arsoli;28/01/2020;6;10,4
Arsoli;29/01/2020;1,6;16,2
Arsoli;30/01/2020;-0,7;17,2
Arsoli;31/01/2020;2,8;11
Baccano;01/01/2020;-0,1;15,7
Baccano;02/01/2020;-3,1;17,2
Baccano;03/01/2020;-3,6;15,5
Baccano;04/01/2020;-0,4;12,9
Baccano;05/01/2020;-1,2;16,6
Baccano;06/01/2020;-1,2;12,2
Baccano;07/01/2020;-3,1;10,7
Baccano;08/01/2020;-2,8;15,6
Baccano;09/01/2020;-3,2;16,3
Baccano;10/01/2020;-5;15,6
Baccano;11/01/2020;0,4;15,1
Baccano;12/01/2020;-0,2;15
Baccano;13/01/2020;-1,7;14,4
Baccano;14/01/2020;-1,6;15,2
Baccano;15/01/2020;-2,8;16,3
Baccano;16/01/2020;-3,3;15,2
Baccano;17/01/2020;0,3;16,8
Baccano;18/01/2020;4;9,7
Baccano;19/01/2020;4,1;14,7
Baccano;20/01/2020;4,8;9,8
Baccano;21/01/2020;3,9;13,9
Baccano;22/01/2020;-0,6;17,6
Baccano;23/01/2020;-2,4;17,7
Baccano;24/01/2020;-3,3;14
Baccano;25/01/2020;5,6;13,7
Baccano;26/01/2020;2,1;14,7
Baccano;27/01/2020;-1;15,8
Baccano;28/01/2020;8;11,5
Baccano;29/01/2020;0,5;17,1
Baccano;30/01/2020;0,2;16,6
Baccano;31/01/2020;6,8;12,3
Bagnoregio;01/01/2020;4,7;14,2
Bagnoregio;02/01/2020;5,6;14,4
Bagnoregio;03/01/2020;4,9;11,9
Bagnoregio;04/01/2020;5,8;11,6
Bagnoregio;05/01/2020;3;11,9
Bagnoregio;06/01/2020;1,2;7,9
Bagnoregio;07/01/2020;1,4;9,1
Bagnoregio;08/01/2020;2,9;12
Bagnoregio;09/01/2020;3,1;12,3
Bagnoregio;10/01/2020;3,5;12,6
Bagnoregio;11/01/2020;4,2;12,2
Bagnoregio;12/01/2020;3,7;11,5
Bagnoregio;13/01/2020;1,5;10,6
Bagnoregio;14/01/2020;3,1;11
Bagnoregio;15/01/2020;5,1;12,1
Bagnoregio;16/01/2020;3,3;10,6
Bagnoregio;17/01/2020;3,8;11,3
Bagnoregio;18/01/2020;4,3;7,3
Bagnoregio;19/01/2020;2,6;9,7
Bagnoregio;20/01/2020;3;7,6
Bagnoregio;21/01/2020;1,7;10,6
Bagnoregio;22/01/2020;2,6;15,3
Bagnoregio;23/01/2020;4;14,6
Bagnoregio;24/01/2020;4,2;10
Bagnoregio;25/01/2020;5,9;11,4
Bagnoregio;26/01/2020;5,5;12,4
Bagnoregio;27/01/2020;4,4;12,9
Bagnoregio;28/01/2020;7,2;10,5
Bagnoregio;29/01/2020;6,3;13,2
Bagnoregio;30/01/2020;4,6;15
Bagnoregio;31/01/2020;7,3;8,9
Barbarano;01/01/2020;1,6;14,3
Barbarano;02/01/2020;3,1;14,7
Barbarano;03/01/2020;2,9;12,4
Barbarano;04/01/2020;5,2;11,6
Barbarano;05/01/2020;1,7;14
Barbarano;06/01/2020;0,8;9,1
Barbarano;07/01/2020;-1,1;11,7
Barbarano;08/01/2020;-0,3;12,1
Barbarano;09/01/2020;1,5;11,9
Barbarano;10/01/2020;3,2;12,8
Barbarano;11/01/2020;3,1;12,1
Barbarano;12/01/2020;1,4;12,2
Barbarano;13/01/2020;2,9;12,1
Barbarano;14/01/2020;3,4;13,3
Barbarano;15/01/2020;3,1;13,2
Barbarano;16/01/2020;2,5;12,3
Barbarano;17/01/2020;2,2;11,5
Barbarano;18/01/2020;6,4;9,6
Barbarano;19/01/2020;1,8;11,8
Barbarano;20/01/2020;5,3;9,7
Barbarano;21/01/2020;2,6;13,6
Barbarano;22/01/2020;5;15,5
Barbarano;23/01/2020;4,7;14,2
Barbarano;24/01/2020;5,1;10,7
Barbarano;25/01/2020;8,1;13,8
Barbarano;26/01/2020;6,3;13,1
Barbarano;27/01/2020;4,4;14,3
Barbarano;28/01/2020;9,3;11,8
Barbarano;29/01/2020;6,1;14
Barbarano;30/01/2020;4,7;15,6
Barbarano;31/01/2020;9,2;11,8
Bolsena;01/01/2020;4,4;16,3
Bolsena;02/01/2020;2,7;15,5
Bolsena;03/01/2020;2,6;14,3
Bolsena;04/01/2020;4;12,1
Bolsena;05/01/2020;4,2;13
Bolsena;06/01/2020;3,1;9,7
Bolsena;07/01/2020;2,4;11,9
Bolsena;08/01/2020;2,4;12,5
Bolsena;09/01/2020;0,2;13,9
Bolsena;10/01/2020;2,4;12,1
Bolsena;11/01/2020;3,8;13,2
Bolsena;12/01/2020;2;11,9
Bolsena;13/01/2020;2,4;12,7
Bolsena;14/01/2020;0,2;12,4
Bolsena;15/01/2020;3,2;13,6
Bolsena;16/01/2020;2,5;12,7
Bolsena;17/01/2020;1,5;13,2
Bolsena;18/01/2020;6,9;11,1
Bolsena;19/01/2020;4,6;10,3
Bolsena;20/01/2020;5;8,6
Bolsena;21/01/2020;4,4;10,6
Bolsena;22/01/2020;2,9;14,8
Bolsena;23/01/2020;2,7;14,9
Bolsena;24/01/2020;2,7;12,8
Bolsena;25/01/2020;8,2;14
Bolsena;26/01/2020;4,2;14,3
Bolsena;27/01/2020;1,6;13,4
Bolsena;28/01/2020;8,3;11,6
Bolsena;29/01/2020;4,2;14,1
Bolsena;30/01/2020;4;15,5
Bolsena;31/01/2020;9,6;10,7
Borgo Montello;01/01/2020;-2,1;16,4
Borgo Montello;02/01/2020;-0,7;17
Borgo Montello;03/01/2020;-0,4;16,5
Borgo Montello;04/01/2020;0,6;16,4
Borgo Montello;05/01/2020;1;17,8
Borgo Montello;06/01/2020;0,1;14,9
Borgo Montello;07/01/2020;-1,3;14,1
Borgo Montello;08/01/2020;0,5;16,8
Borgo Montello;09/01/2020;-1,1;15,4
Borgo Montello;10/01/2020;-0,2;17,1
Borgo Montello;11/01/2020;0,4;16,3
Borgo Montello;12/01/2020;0,7;17,2
Borgo Montello;13/01/2020;0,5;16,8
Borgo Montello;14/01/2020;0,9;17,4
Borgo Montello;15/01/2020;-0,9;17,1
Borgo Montello;16/01/2020;-0,7;16,8
Borgo Montello;17/01/2020;-1,4;15,3
Borgo Montello;18/01/2020;2,5;15,8
Borgo Montello;19/01/2020;1,3;15,5
Borgo Montello;20/01/2020;4;13,4
Borgo Montello;21/01/2020;3,1;18,6
Borgo Montello;22/01/2020;1,5;16,8
Borgo Montello;23/01/2020;1,1;17,7
Borgo Montello;24/01/2020;1,4;13,1
Borgo Montello;25/01/2020;6,3;16,4
Borgo Montello;26/01/2020;5,9;16,8
Borgo Montello;27/01/2020;2,5;16,8
Borgo Montello;28/01/2020;6,8;13,7
Borgo Montello;29/01/2020;5,9;16,6
Borgo Montello;30/01/2020;2,5;16,9
Borgo Montello;31/01/2020;6,3;15,4
Borgorose;01/01/2020;-5,2;12,3
Borgorose;02/01/2020;-4,5;12,5
Borgorose;03/01/2020;-5,7;13,4
Borgorose;04/01/2020;-4,4;7,3
Borgorose;05/01/2020;-4;10,1
Borgorose;06/01/2020;-6,1;7,1
Borgorose;07/01/2020;-6,3;9,8
Borgorose;08/01/2020;-4,1;10
Borgorose;09/01/2020;-6,6;10,7
Borgorose;10/01/2020;-8,1;9,7
Borgorose;11/01/2020;-5,9;12,2
Borgorose;12/01/2020;-6;10,6
Borgorose;13/01/2020;-5,9;9,2
Borgorose;14/01/2020;-3,4;10,2
Borgorose;15/01/2020;-5,6;11,9
Borgorose;16/01/2020;-6,3;10,6
Borgorose;17/01/2020;-6,6;8,8
Borgorose;18/01/2020;-2,2;5,5
Borgorose;19/01/2020;-1,4;7,3
Borgorose;20/01/2020;-2,2;4,7
Borgorose;21/01/2020;-3,7;8,9
Borgorose;22/01/2020;-4,5;12
Borgorose;23/01/2020;-4,1;15,1
Borgorose;24/01/2020;-4,4;11,9
Borgorose;25/01/2020;2,6;8,2
Borgorose;26/01/2020;0;8,3
Borgorose;27/01/2020;-3;9,8
Borgorose;28/01/2020;3,2;8,5
Borgorose;29/01/2020;-1,2;10,8
Borgorose;30/01/2020;-3,4;14,1
Borgorose;31/01/2020;0,8;7,3
Bracciano;01/01/2020;2,5;15,1
Bracciano;02/01/2020;4,1;14,9
Bracciano;03/01/2020;4,2;14,6
Bracciano;04/01/2020;6,3;13
Bracciano;05/01/2020;4,5;14,4
Bracciano;06/01/2020;5,2;11,6
Bracciano;07/01/2020;2,5;10,1
Bracciano;08/01/2020;4,1;14,9
Bracciano;09/01/2020;2,3;13,8
Bracciano;10/01/2020;3,7;14,7
Bracciano;11/01/2020;4,1;13,4
Bracciano;12/01/2020;5,3;14
Bracciano;13/01/2020;2,8;12,6
Bracciano;14/01/2020;4;12,9
Bracciano;15/01/2020;4,3;14,8
Bracciano;16/01/2020;3,7;15,3
Bracciano;17/01/2020;3,6;13,5
Bracciano;18/01/2020;7,3;9,9
Bracciano;19/01/2020;5,5;12,7
Bracciano;20/01/2020;6,9;9,8
Bracciano;21/01/2020;6,2;12,7
Bracciano;22/01/2020;4,3;16,3
Bracciano;23/01/2020;4,3;15,4
Bracciano;24/01/2020;4,2;10,4
Bracciano;25/01/2020;8,3;13,9
Bracciano;26/01/2020;6,9;13,9
Bracciano;27/01/2020;5,5;13,9
Bracciano;28/01/2020;9,9;12,1
Bracciano;29/01/2020;7,1;15
Bracciano;30/01/2020;5,9;16
Bracciano;31/01/2020;8,8;12,1
Brusciano;01/01/2020;1,3;8,4
Brusciano;02/01/2020;1,8;8,6
Brusciano;03/01/2020;2,2;10,8
Brusciano;04/01/2020;-0,1;4,7
Brusciano;05/01/2020;-2;3,9
Brusciano;06/01/2020;-2,7;2,6
Brusciano;07/01/2020;-0,1;8,5
Brusciano;08/01/2020;-2,4;6,3
Brusciano;09/01/2020;-0,7;7,7
Brusciano;10/01/2020;-1,6;4,8
Brusciano;11/01/2020;-1,5;6,4
Brusciano;12/01/2020;-2,2;5,5
Brusciano;13/01/2020;-2,8;4,5
Brusciano;14/01/2020;-1,5;5,7
Brusciano;15/01/2020;-2,1;5,8
Brusciano;16/01/2020;-1,5;7,9
Brusciano;17/01/2020;-1,2;5,8
Brusciano;18/01/2020;-0,2;1,6
Brusciano;19/01/2020;-2,2;2,2
Brusciano;20/01/2020;-3,6;-0,1
Brusciano;21/01/2020;-4;5,4
Brusciano;22/01/2020;0,4;8,5
Brusciano;23/01/2020;0,2;9,9
Brusciano;24/01/2020;0,5;7,8
Brusciano;25/01/2020;1,6;4,2
Brusciano;26/01/2020;0,2;4,9
Brusciano;27/01/2020;-0,1;4,3
Brusciano;28/01/2020;1,7;4,3
Brusciano;29/01/2020;0;5,8
Brusciano;30/01/2020;-0,5;9
Brusciano;31/01/2020;1,2;5,2
Campaegli;01/01/2020;-1,5;8,6
Campaegli;02/01/2020;-1,5;9,6
Campaegli;03/01/2020;-1,3;11,1
Campaegli;04/01/2020;-1,4;3,5
Campaegli;05/01/2020;-2,7;4,9
Campaegli;06/01/2020;-3,7;2,8
Campaegli;07/01/2020;-2,3;7,5
Campaegli;08/01/2020;-1,7;7,2
Campaegli;09/01/2020;-2,4;7,8
Campaegli;10/01/2020;-2,5;4,3
Campaegli;11/01/2020;-3,9;5,9
Campaegli;12/01/2020;-3,3;6,3
Campaegli;13/01/2020;-5,3;5,0
Campaegli;14/01/2020;-3,7;4,9
Campaegli;15/01/2020;-4,1;4,7
Campaegli;16/01/2020;-4,0;9,1
Campaegli;17/01/2020;-3,5;3,8
Campaegli;18/01/2020;-0,3;1,5
Campaegli;19/01/2020;-1,8;3,4
Campaegli;20/01/2020;-2,8;0,6
Campaegli;21/01/2020;-4,2;6,8
Campaegli;22/01/2020;-2,9;7,5
Campaegli;23/01/2020;-2,2;9,2
Campaegli;24/01/2020;1,6;6,4
Campaegli;25/01/2020;1,6;3,9
Campaegli;26/01/2020;-0,8;4,0
Campaegli;27/01/2020;0,2;5,8
Campaegli;28/01/2020;1,1;3,9
Campaegli;29/01/2020;0,1;4,6
Campaegli;30/01/2020;0,1;8,0
Campaegli;31/01/2020;0,7;5,2
Campo di Carne;01/01/2020;-2,1;14,5
Campo di Carne;02/01/2020;-0,2;15,8
Campo di Carne;03/01/2020;0,5;13,7
Campo di Carne;04/01/2020;5,4;15,7
Campo di Carne;05/01/2020;2,0;16,1
Campo di Carne;06/01/2020;-1,3;13,9
Campo di Carne;07/01/2020;-2,0;12,8
Campo di Carne;08/01/2020;1,4;14,6
Campo di Carne;09/01/2020;-0,9;13,9
Campo di Carne;10/01/2020;1,5;15,2
Campo di Carne;11/01/2020;1,2;15,5
Campo di Carne;12/01/2020;0,1;16,0
Campo di Carne;13/01/2020;1,1;15,8
Campo di Carne;14/01/2020;1,5;15,6
Campo di Carne;15/01/2020;-0,2;14,6
Campo di Carne;16/01/2020;0,1;14,6
Campo di Carne;17/01/2020;-1,0;14,4
Campo di Carne;18/01/2020;4,3;13,2
Campo di Carne;19/01/2020;2,7;14,1
Campo di Carne;20/01/2020;4,8;12,6
Campo di Carne;21/01/2020;2,1;17,2
Campo di Carne;22/01/2020;1,6;16,2
Campo di Carne;23/01/2020;2,2;15,9
Campo di Carne;24/01/2020;1,6;11,9
Campo di Carne;25/01/2020;6,0;15,2
Campo di Carne;26/01/2020;5,3;15,5
Campo di Carne;27/01/2020;7,0;15,5
Campo di Carne;28/01/2020;6,9;14,0
Campo di Carne;29/01/2020;7,5;15,4
Campo di Carne;30/01/2020;4,2;15,9
Campo di Carne;31/01/2020;8,2;14,4
Campodimele;01/01/2020;4,1;12,4
Campodimele;02/01/2020;5,9;11,4
Campodimele;03/01/2020;4,8;11,6
Campodimele;04/01/2020;4,9;9,6
Campodimele;05/01/2020;4,1;9,2
Campodimele;06/01/2020;1,8;7,6
Campodimele;07/01/2020;2,0;9,0
Campodimele;08/01/2020;4,8;10,6
Campodimele;09/01/2020;4,7;10,0
Campodimele;10/01/2020;4,3;10,7
Campodimele;11/01/2020;4,6;10,3
Campodimele;12/01/2020;4,1;10,1
Campodimele;13/01/2020;4,9;9,5
Campodimele;14/01/2020;3,9;9,7
Campodimele;15/01/2020;3,6;10,7
Campodimele;16/01/2020;4,2;10,6
Campodimele;17/01/2020;3,6;10,0
Campodimele;18/01/2020;4,3;7,4
Campodimele;19/01/2020;3,1;8,0
Campodimele;20/01/2020;3,9;5,9
Campodimele;21/01/2020;4,3;9,7
Campodimele;22/01/2020;5,6;11,8
Campodimele;23/01/2020;5,0;12,6
Campodimele;24/01/2020;5,0;9,0
Campodimele;25/01/2020;6,3;8,8
Campodimele;26/01/2020;6,0;7,4
Campodimele;27/01/2020;5,8;11,7
Campodimele;28/01/2020;7,2;8,9
Campodimele;29/01/2020;6,8;11,3
Campodimele;30/01/2020;6,1;12,0
Campodimele;31/01/2020;6,0;8,8
Campoli Appennino;01/01/2020;3,5;11,1
Campoli Appennino;02/01/2020;5,4;11,1
Campoli Appennino;03/01/2020;4,2;11,9
Campoli Appennino;04/01/2020;3,6;9,3
Campoli Appennino;05/01/2020;3,8;9,4
Campoli Appennino;06/01/2020;1,5;7,4
Campoli Appennino;07/01/2020;1,2;8,4
Campoli Appennino;08/01/2020;4,1;10,0
Campoli Appennino;09/01/2020;3,1;10,3
Campoli Appennino;10/01/2020;2,2;10,8
Campoli Appennino;11/01/2020;4,2;11,1
Campoli Appennino;12/01/2020;4,2;10,2
Campoli Appennino;13/01/2020;3,0;9,9
Campoli Appennino;14/01/2020;3,6;11,0
Campoli Appennino;15/01/2020;4,6;10,7
Campoli Appennino;16/01/2020;3,3;10,5
Campoli Appennino;17/01/2020;3,1;9,2
Campoli Appennino;18/01/2020;1,7;7,1
Campoli Appennino;19/01/2020;2,8;9,5
